Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,4526010853008.46,
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,38930421047.6,0.060792217302409614
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,334823291984.47003,
Albania,Europe & Central Asia,Upper middle income,628506678326.44,
Andorra,Europe & Central Asia,High income,4526010853008.46,4.863604033421184e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,4526010853008.46,0.0032524607176350677
Argentina,Latin America & Caribbean,Upper middle income,628506678326.44,0.0834337163475038
Armenia,Europe & Central Asia,Upper middle income,628506678326.44,
American Samoa,East Asia & Pacific,Upper middle income,628506678326.44,
Antigua and Barbuda,Latin America & Caribbean,High income,4526010853008.46,
Australia,East Asia & Pacific,High income,4526010853008.46,0.02149892844033313
Austria,Europe & Central Asia,High income,4526010853008.46,0.008850886147648644
Azerbaijan,Europe & Central Asia,Upper middle income,628506678326.44,
Burundi,Sub-Saharan Africa,Low income,38930421047.6,0.010813822593525563
Belgium,Europe & Central Asia,High income,4526010853008.46,0.014511275211225666
Benin,Sub-Saharan Africa,Lower middle income,334823291984.47003,0.0020215742348396568
Burkina Faso,Sub-Saharan Africa,Low income,38930421047.6,0.02414494059416159
Bangladesh,South Asia,Lower middle income,334823291984.47003,0.05808540964319192
Bulgaria,Europe & Central Asia,Upper middle income,628506678326.44,
Bahrain,Middle East & North Africa,High income,4526010853008.46,
"Bahamas, The",Latin America & Caribbean,High income,4526010853008.46,0.00013172747908982656
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,628506678326.44,
Belarus,Europe & Central Asia,Upper middle income,628506678326.44,
Belize,Latin America & Caribbean,Upper middle income,628506678326.44,0.00018785209826947545
Bermuda,North America,High income,4526010853008.46,7.62260655585209e-05
Bolivia,Latin America & Caribbean,Lower middle income,334823291984.47003,0.007181990347050097
Brazil,Latin America & Caribbean,Upper middle income,628506678326.44,0.20557299461644346
Barbados,Latin America & Caribbean,High income,4526010853008.46,8.885939916221589e-05
Brunei Darussalam,East Asia & Pacific,High income,4526010853008.46,0.00025813113223611094
Bhutan,South Asia,Lower middle income,334823291984.47003,
Botswana,Sub-Saharan Africa,Upper middle income,628506678326.44,0.0005651052344355952
Central African Republic,Sub-Saharan Africa,Low income,38930421047.6,0.009726584149629788
Canada,North America,High income,4526010853008.46,0.03840777356608673
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,4526010853008.46,
Channel Islands,Europe & Central Asia,High income,4526010853008.46,
Chile,Latin America & Caribbean,High income,4526010853008.46,0.0016840917089126018
China,East Asia & Pacific,Upper middle income,628506678326.44,0.2600322409225302
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,334823291984.47003,0.011629534991193523
Cameroon,Sub-Saharan Africa,Lower middle income,334823291984.47003,0.008532970792045486
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,38930421047.6,0.2629651285169215
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,334823291984.47003,0.002291067250588947
Colombia,Latin America & Caribbean,Upper middle income,628506678326.44,0.020840882609041593
Comoros,Sub-Saharan Africa,Lower middle income,334823291984.47003,
Cabo Verde,Sub-Saharan Africa,Lower middle income,334823291984.47003,
Costa Rica,Latin America & Caribbean,Upper middle income,628506678326.44,0.0031198768980805446
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,628506678326.44,0.02072756852590466
Curacao,Latin America & Caribbean,High income,4526010853008.46,
Cayman Islands,Latin America & Caribbean,High income,4526010853008.46,
Cyprus,Europe & Central Asia,High income,4526010853008.46,0.00010824427439769646
Czechia,Europe & Central Asia,High income,4526010853008.46,
Germany,Europe & Central Asia,High income,4526010853008.46,0.10840384964474209
Djibouti,Middle East & North Africa,Lower middle income,334823291984.47003,
Dominica,Latin America & Caribbean,Upper middle income,628506678326.44,
Denmark,Europe & Central Asia,High income,4526010853008.46,0.008942622439602962
Dominican Republic,Latin America & Caribbean,Upper middle income,628506678326.44,0.005726589906067175
Algeria,Middle East & North Africa,Lower middle income,334823291984.47003,0.04646610507826205
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,628506678326.44,0.012301662851996372
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,334823291984.47003,0.03474124754002936
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,38930421047.6,
Spain,Europe & Central Asia,High income,4526010853008.46,0.02535941775829088
Estonia,Europe & Central Asia,High income,4526010853008.46,
Ethiopia,Sub-Saharan Africa,Low income,38930421047.6,
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,4526010853008.46,0.006511832207032693
Fiji,East Asia & Pacific,Upper middle income,628506678326.44,0.0010887207795819123
France,Europe & Central Asia,High income,4526010853008.46,0.07972406865974556
Faroe Islands,Europe & Central Asia,High income,4526010853008.46,
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,334823291984.47003,
Gabon,Sub-Saharan Africa,Upper middle income,628506678326.44,0.003432887845750731
United Kingdom,Europe & Central Asia,High income,4526010853008.46,0.05341502878617779
Georgia,Europe & Central Asia,Upper middle income,628506678326.44,
Ghana,Sub-Saharan Africa,Lower middle income,334823291984.47003,0.008392804354633548
Gibraltar,Europe & Central Asia,High income,4526010853008.46,
Guinea,Sub-Saharan Africa,Low income,38930421047.6,
"Gambia, The",Sub-Saharan Africa,Low income,38930421047.6,0.002958676505429186
Guinea-Bissau,Sub-Saharan Africa,Low income,38930421047.6,0.0027995006801170676
