Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,27418140157482.0,6.831916195777546e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,172925938280.8,
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,1520272603434.1,0.006005235375798669
Albania,Europe & Central Asia,Upper middle income,4244610708533.6,0.0008199468683907575
Andorra,Europe & Central Asia,High income,27418140157482.0,5.21205738168945e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,27418140157482.0,0.003805400344469681
Argentina,Latin America & Caribbean,Upper middle income,4244610708533.6,0.06695643476293846
Armenia,Europe & Central Asia,Upper middle income,4244610708533.6,0.00045035076247555207
American Samoa,East Asia & Pacific,Upper middle income,4244610708533.6,
Antigua and Barbuda,Latin America & Caribbean,High income,27418140157482.0,3.01395486948992e-05
Australia,East Asia & Pacific,High income,27418140157482.0,0.015167002488552109
Austria,Europe & Central Asia,High income,27418140157482.0,0.007195601119070161
Azerbaijan,Europe & Central Asia,Upper middle income,4244610708533.6,0.0012422336824433097
Burundi,Sub-Saharan Africa,Low income,172925938280.8,0.005033866373976184
Belgium,Europe & Central Asia,High income,27418140157482.0,0.008636326119858389
Benin,Sub-Saharan Africa,Lower middle income,1520272603434.1,0.0023153685188095825
Burkina Faso,Sub-Saharan Africa,Low income,172925938280.8,0.01716555665686146
Bangladesh,South Asia,Lower middle income,1520272603434.1,0.03510540622678099
Bulgaria,Europe & Central Asia,Upper middle income,4244610708533.6,0.0031206240629723337
Bahrain,Middle East & North Africa,High income,27418140157482.0,0.0003305438984535525
"Bahamas, The",Latin America & Caribbean,High income,27418140157482.0,0.0002945666611087059
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,4244610708533.6,0.0013116410402035173
Belarus,Europe & Central Asia,Upper middle income,4244610708533.6,0.0030007125983056867
Belize,Latin America & Caribbean,Upper middle income,4244610708533.6,0.0002629216379623064
Bermuda,North America,High income,27418140157482.0,0.00012693125718997027
Bolivia,Latin America & Caribbean,Lower middle income,1520272603434.1,0.005523951761039564
Brazil,Latin America & Caribbean,Upper middle income,4244610708533.6,0.15441887254401238
Barbados,Latin America & Caribbean,High income,27418140157482.0,0.00011158670801254578
Brunei Darussalam,East Asia & Pacific,High income,27418140157482.0,0.00021887528736563028
Bhutan,South Asia,Lower middle income,1520272603434.1,0.0002792026173077054
Botswana,Sub-Saharan Africa,Upper middle income,4244610708533.6,0.0013636891593763409
Central African Republic,Sub-Saharan Africa,Low income,172925938280.8,0.0053015602622396765
Canada,North America,High income,27418140157482.0,0.027163512759152724
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,27418140157482.0,0.010183622900614801
Channel Islands,Europe & Central Asia,High income,27418140157482.0,0.00023485922010077636
Chile,Latin America & Caribbean,High income,27418140157482.0,0.0028539457288698257
China,East Asia & Pacific,Upper middle income,4244610708533.6,0.2853854176932257
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,1520272603434.1,0.010904316316398445
Cameroon,Sub-Saharan Africa,Lower middle income,1520272603434.1,0.006950450155538854
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,172925938280.8,0.11038278291718456
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,1520272603434.1,0.0021232558487922016
Colombia,Latin America & Caribbean,Upper middle income,4244610708533.6,0.023532564984153317
Comoros,Sub-Saharan Africa,Lower middle income,1520272603434.1,0.00023096947718904338
Cabo Verde,Sub-Saharan Africa,Lower middle income,1520272603434.1,0.0003546911760311638
Costa Rica,Latin America & Caribbean,Upper middle income,4244610708533.6,0.0035371040337847165
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,4244610708533.6,0.007200990172914946
Curacao,Latin America & Caribbean,High income,27418140157482.0,
Cayman Islands,Latin America & Caribbean,High income,27418140157482.0,
Cyprus,Europe & Central Asia,High income,27418140157482.0,0.0003642057567961995
Czechia,Europe & Central Asia,High income,27418140157482.0,0.002255009498852825
Germany,Europe & Central Asia,High income,27418140157482.0,0.07104712386804345
Djibouti,Middle East & North Africa,Lower middle income,1520272603434.1,0.0003625868549198614
Dominica,Latin America & Caribbean,Upper middle income,4244610708533.6,7.856324014109768e-05
Denmark,Europe & Central Asia,High income,27418140157482.0,0.005987240529704691
Dominican Republic,Latin America & Caribbean,Upper middle income,4244610708533.6,0.005726253645153946
Algeria,Middle East & North Africa,Lower middle income,1520272603434.1,0.036039847473562016
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,4244610708533.6,0.004317890647816736
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,1520272603434.1,0.06567147479634743
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,172925938280.8,0.004084817018329451
Spain,Europe & Central Asia,High income,27418140157482.0,0.02182361737751624
Estonia,Europe & Central Asia,High income,27418140157482.0,0.00020740209639814747
Ethiopia,Sub-Saharan Africa,Low income,172925938280.8,0.04766429019234736
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,27418140157482.0,0.004596227142912574
Fiji,East Asia & Pacific,Upper middle income,4244610708533.6,0.00039538118645980304
France,Europe & Central Asia,High income,27418140157482.0,0.04980790061456219
Faroe Islands,Europe & Central Asia,High income,27418140157482.0,3.89200482917803e-05
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,1520272603434.1,0.0001534407707361621
