Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,16486694127891.5,4.2187397964964376e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,94028212212.8,
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,1006306669091.86,0.010137167279439743
Albania,Europe & Central Asia,Upper middle income,2071471766901.28,0.0010876759393976213
Andorra,Europe & Central Asia,High income,16486694127891.5,4.82479583978144e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,16486694127891.5,0.002515058239835435
Argentina,Latin America & Caribbean,Upper middle income,2071471766901.28,0.03699635170535842
Armenia,Europe & Central Asia,Upper middle income,2071471766901.28,
American Samoa,East Asia & Pacific,Upper middle income,2071471766901.28,
Antigua and Barbuda,Latin America & Caribbean,High income,16486694127891.5,2.6615086390040153e-05
Australia,East Asia & Pacific,High income,16486694127891.5,0.018189092226359616
Austria,Europe & Central Asia,High income,16486694127891.5,0.008073540939588175
Azerbaijan,Europe & Central Asia,Upper middle income,2071471766901.28,
Burundi,Sub-Saharan Africa,Low income,94028212212.8,0.011846701152618131
Belgium,Europe & Central Asia,High income,16486694127891.5,0.0099608204486658
Benin,Sub-Saharan Africa,Lower middle income,1006306669091.86,0.0014928793151651708
Burkina Faso,Sub-Saharan Africa,Low income,94028212212.8,0.027817052610556194
Bangladesh,South Asia,Lower middle income,1006306669091.86,0.028601335604755574
Bulgaria,Europe & Central Asia,Upper middle income,2071471766901.28,0.010614889758740266
Bahrain,Middle East & North Africa,High income,16486694127891.5,0.000234344362795194
"Bahamas, The",Latin America & Caribbean,High income,16486694127891.5,0.00018572552970579081
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2071471766901.28,
Belarus,Europe & Central Asia,Upper middle income,2071471766901.28,
Belize,Latin America & Caribbean,Upper middle income,2071471766901.28,0.0001781988519458261
Bermuda,North America,High income,16486694127891.5,9.107344506742713e-05
Bolivia,Latin America & Caribbean,Lower middle income,1006306669091.86,0.0046864229750717325
Brazil,Latin America & Caribbean,Upper middle income,2071471766901.28,0.1675272651768361
Barbados,Latin America & Caribbean,High income,16486694127891.5,0.00012168389559711996
Brunei Darussalam,East Asia & Pacific,High income,16486694127891.5,0.0001810834819789196
Bhutan,South Asia,Lower middle income,1006306669091.86,0.0002630661359314064
Botswana,Sub-Saharan Africa,Upper middle income,2071471766901.28,0.0014887003213242271
Central African Republic,Sub-Saharan Africa,Low income,94028212212.8,0.013122979241670893
Canada,North America,High income,16486694127891.5,0.03427345686265034
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,16486694127891.5,0.012633278593289294
Channel Islands,Europe & Central Asia,High income,16486694127891.5,
Chile,Latin America & Caribbean,High income,16486694127891.5,0.0018127154486623639
China,East Asia & Pacific,Upper middle income,2071471766901.28,0.16788449910675204
