Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,988300530498.9,
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,10275795801.4,0.05341570679374711
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,80564626569.51,
Albania,Europe & Central Asia,Upper middle income,118293454969.38,
Andorra,Europe & Central Asia,High income,988300530498.9,
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,988300530498.9,
Argentina,Latin America & Caribbean,Upper middle income,118293454969.38,
Armenia,Europe & Central Asia,Upper middle income,118293454969.38,
American Samoa,East Asia & Pacific,Upper middle income,118293454969.38,
Antigua and Barbuda,Latin America & Caribbean,High income,988300530498.9,
Australia,East Asia & Pacific,High income,988300530498.9,0.019914929375849308
Austria,Europe & Central Asia,High income,988300530498.9,0.0073983058870857685
Azerbaijan,Europe & Central Asia,Upper middle income,118293454969.38,
Burundi,Sub-Saharan Africa,Low income,10275795801.4,0.01975516017672741
Belgium,Europe & Central Asia,High income,988300530498.9,0.012546937737390804
Benin,Sub-Saharan Africa,Lower middle income,80564626569.51,0.0029252071589591353
Burkina Faso,Sub-Saharan Africa,Low income,10275795801.4,0.03408468247805017
Bangladesh,South Asia,Lower middle income,80564626569.51,0.059797710101013896
Bulgaria,Europe & Central Asia,Upper middle income,118293454969.38,
Bahrain,Middle East & North Africa,High income,988300530498.9,
"Bahamas, The",Latin America & Caribbean,High income,988300530498.9,0.00019234841359848037
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,118293454969.38,
Belarus,Europe & Central Asia,Upper middle income,118293454969.38,
Belize,Latin America & Caribbean,Upper middle income,118293454969.38,0.00025330539815373736
Bermuda,North America,High income,988300530498.9,9.030652513658581e-05
Bolivia,Latin America & Caribbean,Lower middle income,80564626569.51,0.0050479298796118465
Brazil,Latin America & Caribbean,Upper middle income,118293454969.38,0.1460430795048791
Barbados,Latin America & Caribbean,High income,988300530498.9,
Brunei Darussalam,East Asia & Pacific,High income,988300530498.9,
Bhutan,South Asia,Lower middle income,80564626569.51,
Botswana,Sub-Saharan Africa,Upper middle income,118293454969.38,0.0002781416490753161
Central African Republic,Sub-Saharan Africa,Low income,10275795801.4,0.011982973083527394
Canada,North America,High income,988300530498.9,0.04141953869369653
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,988300530498.9,0.010839529206356046
Channel Islands,Europe & Central Asia,High income,988300530498.9,
Chile,Latin America & Caribbean,High income,988300530498.9,0.00466429707436561
China,East Asia & Pacific,Upper middle income,118293454969.38,0.42315839850105913
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,80564626569.51,0.0076739093262796505
Cameroon,Sub-Saharan Africa,Lower middle income,80564626569.51,0.008102533846374785
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,10275795801.4,0.30039005412889325
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,80564626569.51,0.0018826592470969422
Colombia,Latin America & Caribbean,Upper middle income,118293454969.38,0.03838291613154155
Comoros,Sub-Saharan Africa,Lower middle income,80564626569.51,
Cabo Verde,Sub-Saharan Africa,Lower middle income,80564626569.51,
Costa Rica,Latin America & Caribbean,Upper middle income,118293454969.38,0.004144989946628236
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,118293454969.38,
Curacao,Latin America & Caribbean,High income,988300530498.9,
Cayman Islands,Latin America & Caribbean,High income,988300530498.9,
Cyprus,Europe & Central Asia,High income,988300530498.9,
Czechia,Europe & Central Asia,High income,988300530498.9,
Germany,Europe & Central Asia,High income,988300530498.9,
Djibouti,Middle East & North Africa,Lower middle income,80564626569.51,
Dominica,Latin America & Caribbean,Upper middle income,118293454969.38,
Denmark,Europe & Central Asia,High income,988300530498.9,
Dominican Republic,Latin America & Caribbean,Upper middle income,118293454969.38,0.005529470757019587
Algeria,Middle East & North Africa,Lower middle income,80564626569.51,0.030220798304071483
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,118293454969.38,0.014826267585590261
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,80564626569.51,
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,10275795801.4,
Spain,Europe & Central Asia,High income,988300530498.9,0.01399807057071634
Estonia,Europe & Central Asia,High income,988300530498.9,
Ethiopia,Sub-Saharan Africa,Low income,10275795801.4,
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,988300530498.9,0.005991759897174912
Fiji,East Asia & Pacific,Upper middle income,118293454969.38,0.0009889624487701542
France,Europe & Central Asia,High income,988300530498.9,0.06826025296975705
Faroe Islands,Europe & Central Asia,High income,988300530498.9,
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,80564626569.51,
Gabon,Sub-Saharan Africa,Upper middle income,118293454969.38,0.0014171359568743063
United Kingdom,Europe & Central Asia,High income,988300530498.9,0.07866227256172309
Georgia,Europe & Central Asia,Upper middle income,118293454969.38,
Ghana,Sub-Saharan Africa,Lower middle income,80564626569.51,0.016167405764317716
Gibraltar,Europe & Central Asia,High income,988300530498.9,
Guinea,Sub-Saharan Africa,Low income,10275795801.4,
"Gambia, The",Sub-Saharan Africa,Low income,10275795801.4,
Guinea-Bissau,Sub-Saharan Africa,Low income,10275795801.4,
Equatorial Guinea,Sub-Saharan Africa,Upper middle income,118293454969.38,
Greece,Europe & Central Asia,High income,988300530498.9,0.005020133335854282
Grenada,Latin America & Caribbean,Upper middle income,118293454969.38,
Greenland,Europe & Central Asia,High income,988300530498.9,
Guatemala,Latin America & Caribbean,Upper middle income,118293454969.38,0.00910193975041731
Guam,East Asia & Pacific,High income,988300530498.9,
Guyana,Latin America & Caribbean,Upper middle income,118293454969.38,0.0015710797469573145
High income,,,,
"Hong Kong SAR, China",East Asia & Pacific,High income,988300530498.9,0.0014000616293320305
Honduras,Latin America & Caribbean,Lower middle income,80564626569.51,0.004421295240444959
Heavily indebted poor countries (HIPC),,,,
Croatia,Europe & Central Asia,High income,988300530498.9,
Haiti,Latin America & Caribbean,Lower middle income,80564626569.51,0.0033645783707087398
Hungary,Europe & Central Asia,High income,988300530498.9,
IBRD only,,,,
IDA & IBRD total,,,,
IDA total,,,,
IDA blend,,,,
Indonesia,East Asia & Pacific,Lower middle income,80564626569.51,
IDA only,,,,
Isle of Man,Europe & Central Asia,High income,988300530498.9,
India,South Asia,Lower middle income,80564626569.51,0.4869685053421159
Ireland,Europe & Central Asia,High income,988300530498.9,0.002112730103408888
"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,80564626569.51,0.05494904256994839
Iraq,Middle East & North Africa,Upper middle income,118293454969.38,0.015484376244434923
Iceland,Europe & Central Asia,High income,988300530498.9,0.00025689114643279306
Israel,Middle East & North Africa,High income,988300530498.9,0.003175653460810819
Italy,Europe & Central Asia,High income,988300530498.9,0.04537360742927367
Jamaica,Latin America & Caribbean,Upper middle income,118293454969.38,0.006323501495443053
Jordan,Middle East & North Africa,Upper middle income,118293454969.38,
Japan,East Asia & Pacific,High income,988300530498.9,0.05414205101356014
Kazakhstan,Europe & Central Asia,Upper middle income,118293454969.38,
Kenya,Sub-Saharan Africa,Lower middle income,80564626569.51,0.009842526501576297
Kyrgyz Republic,Europe & Central Asia,Lower middle income,80564626569.51,
Cambodia,East Asia & Pacific,Lower middle income,80564626569.51,0.007979396934774495
Kiribati,East Asia & Pacific,Lower middle income,80564626569.51,
St. Kitts and Nevis,Latin America & Caribbean,High income,988300530498.9,1.2631005372119341e-05
"Korea, Rep.",East Asia & Pacific,High income,988300530498.9,0.0024462583479334587
Kuwait,Middle East & North Africa,High income,988300530498.9,
Latin America & Caribbean (excluding high income),,,,
Lao PDR,East Asia & Pacific,Lower middle income,80564626569.51,
Lebanon,Middle East & North Africa,Lower middle income,80564626569.51,
Liberia,Sub-Saharan Africa,Low income,10275795801.4,
Libya,Middle East & North Africa,Upper middle income,118293454969.38,
St. Lucia,Latin America & Caribbean,Upper middle income,118293454969.38,
Latin America & Caribbean,,,,
Least developed countries: UN classification,,,,
Low income,,,,
Liechtenstein,Europe & Central Asia,High income,988300530498.9,
Sri Lanka,South Asia,Lower middle income,80564626569.51,0.01792756688015993
Lower middle income,,,,
Low & middle income,,,,
Lesotho,Sub-Saharan Africa,Lower middle income,80564626569.51,0.00044311365335007383
Late-demographic dividend,,,,
Lithuania,Europe & Central Asia,High income,988300530498.9,
Luxembourg,Europe & Central Asia,High income,988300530498.9,0.0007124813249311351
Latvia,Europe & Central Asia,High income,988300530498.9,
"Macao SAR, China",East Asia & Pacific,High income,988300530498.9,
St. Martin (French part),Latin America & Caribbean,High income,988300530498.9,
Morocco,Middle East & North Africa,Lower middle income,80564626569.51,0.02514365948500071
Monaco,Europe & Central Asia,High income,988300530498.9,
Moldova,Europe & Central Asia,Upper middle income,118293454969.38,
Madagascar,Sub-Saharan Africa,Low income,10275795801.4,0.06803968835238478
Maldives,South Asia,Upper middle income,118293454969.38,
Middle East & North Africa,,,,
Mexico,Latin America & Caribbean,Upper middle income,118293454969.38,0.11970231154094944
Marshall Islands,East Asia & Pacific,Upper middle income,118293454969.38,
Middle income,,,,
North Macedonia,Europe & Central Asia,Upper middle income,118293454969.38,
Mali,Sub-Saharan Africa,Low income,10275795801.4,
Malta,Middle East & North Africa,High income,988300530498.9,
Myanmar,East Asia & Pacific,Lower middle income,80564626569.51,0.007253200435253431
Middle East & North Africa (excluding high income),,,,
Montenegro,Europe & Central Asia,Upper middle income,118293454969.38,
Mongolia,East Asia & Pacific,Lower middle income,80564626569.51,
Northern Mariana Islands,East Asia & Pacific,High income,988300530498.9,
Mozambique,Sub-Saharan Africa,Low income,10275795801.4,
Mauritania,Sub-Saharan Africa,Lower middle income,80564626569.51,0.0019762164460929163
Mauritius,Sub-Saharan Africa,Upper middle income,118293454969.38,
Malawi,Sub-Saharan Africa,Low income,10275795801.4,0.01698909864248327
Malaysia,East Asia & Pacific,Upper middle income,118293454969.38,0.016077546712050084
North America,,,,
Namibia,Sub-Saharan Africa,Upper middle income,118293454969.38,
