Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,35415660296462.9,6.3665299026634e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,243859527114.7,0.021409143808207135
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,2209429178737.0,0.010659788272309916
Albania,Europe & Central Asia,Upper middle income,5765084007961.72,0.0012462412988393189
Andorra,Europe & Central Asia,High income,35415660296462.9,8.17412905411544e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,35415660296462.9,0.004173972721744334
Argentina,Latin America & Caribbean,Upper middle income,5765084007961.72,0.02856124902475026
Armenia,Europe & Central Asia,Upper middle income,5765084007961.72,0.0006203925623738714
American Samoa,East Asia & Pacific,Upper middle income,5765084007961.72,8.82901271338039e-05
Antigua and Barbuda,Latin America & Caribbean,High income,35415660296462.9,2.5969574530052092e-05
Australia,East Asia & Pacific,High income,35415660296462.9,0.01734616818823946
Austria,Europe & Central Asia,High income,35415660296462.9,0.008511997163867866
Azerbaijan,Europe & Central Asia,Upper middle income,5765084007961.72,0.00150567977778159
Burundi,Sub-Saharan Africa,Low income,243859527114.7,0.0037532153622585602
Belgium,Europe & Central Asia,High income,35415660296462.9,0.010425190351085308
Benin,Sub-Saharan Africa,Lower middle income,2209429178737.0,0.002801751156169039
Burkina Faso,Sub-Saharan Africa,Low income,243859527114.7,0.022355857622227665
Bangladesh,South Asia,Lower middle income,2209429178737.0,0.029468491172556482
Bulgaria,Europe & Central Asia,Upper middle income,5765084007961.72,0.0045372960386831
Bahrain,Middle East & North Africa,High income,35415660296462.9,0.0003713091740749885
"Bahamas, The",Latin America & Caribbean,High income,35415660296462.9,0.0002556860418300428
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,5765084007961.72,0.00176190909863103
Belarus,Europe & Central Asia,Upper middle income,5765084007961.72,0.004014573216979509
Belize,Latin America & Caribbean,Upper middle income,5765084007961.72,0.00024101990501457864
Bermuda,North America,High income,35415660296462.9,0.0001266305064612308
Bolivia,Latin America & Caribbean,Lower middle income,2209429178737.0,0.0039709133184414915
Brazil,Latin America & Caribbean,Upper middle income,5765084007961.72,0.11609440540253861
Barbados,Latin America & Caribbean,High income,35415660296462.9,9.725923422481031e-05
Brunei Darussalam,East Asia & Pacific,High income,35415660296462.9,0.00022228395995164437
Bhutan,South Asia,Lower middle income,2209429178737.0,0.00030891411391161157
Botswana,Sub-Saharan Africa,Upper middle income,5765084007961.72,0.0015537445238663515
