Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,47698693218914.07,6.212179605006504e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,452779339569.0,0.04416755462613691
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,6546023543352.7,0.013324012632610939
Albania,Europe & Central Asia,Upper middle income,19663582423309.73,0.0005790831947540611
Andorra,Europe & Central Asia,High income,47698693218914.07,5.8489446979099345e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,47698693218914.07,0.007762791284461731
Argentina,Latin America & Caribbean,Upper middle income,19663582423309.73,0.030246217967635887
Armenia,Europe & Central Asia,Upper middle income,19663582423309.73,0.0005366945577775184
American Samoa,East Asia & Pacific,Upper middle income,19663582423309.73,3.4225706461413056e-05
Antigua and Barbuda,Latin America & Caribbean,High income,47698693218914.07,2.8023673245412062e-05
Australia,East Asia & Pacific,High income,47698693218914.07,0.02831566042703316
Austria,Europe & Central Asia,High income,47698693218914.07,0.00800799716350586
Azerbaijan,Europe & Central Asia,Upper middle income,19663582423309.73,0.002699120096401368
Burundi,Sub-Saharan Africa,Low income,452779339569.0,0.006855444451053567
Belgium,Europe & Central Asia,High income,47698693218914.07,0.00969284415986199
Benin,Sub-Saharan Africa,Lower middle income,6546023543352.7,0.001739706696986196
Burkina Faso,Sub-Saharan Africa,Low income,452779339569.0,0.02613228617556405
Bangladesh,South Asia,Lower middle income,6546023543352.7,0.029801145490547028
Bulgaria,Europe & Central Asia,Upper middle income,19663582423309.73,0.0025825404353990796
Bahrain,Middle East & North Africa,High income,47698693218914.07,0.000650974611725577
"Bahamas, The",Latin America & Caribbean,High income,47698693218914.07,0.00024868396175047356
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,19663582423309.73,0.0008244449685720751
Belarus,Europe & Central Asia,Upper middle income,19663582423309.73,0.002871029967056108
Belize,Latin America & Caribbean,Upper middle income,19663582423309.73,0.00011241593481865312
Bermuda,North America,High income,47698693218914.07,0.00013951201911253325
Bolivia,Latin America & Caribbean,Lower middle income,6546023543352.7,0.005041258716753434
Brazil,Latin America & Caribbean,Upper middle income,19663582423309.73,0.09165217004728561
Barbados,Latin America & Caribbean,High income,47698693218914.07,9.905284361388978e-05
Brunei Darussalam,East Asia & Pacific,High income,47698693218914.07,0.0002710848886080737
Bhutan,South Asia,Lower middle income,6546023543352.7,0.0003060786750506873
Botswana,Sub-Saharan Africa,Upper middle income,19663582423309.73,0.0006881115488884826
Central African Republic,Sub-Saharan Africa,Low income,452779339569.0,0.003745369012672385
Canada,North America,High income,47698693218914.07,0.03263213088158133
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,47698693218914.07,0.014552138709845406
Channel Islands,Europe & Central Asia,High income,47698693218914.07,
Chile,Latin America & Caribbean,High income,47698693218914.07,0.005083933827852586
China,East Asia & Pacific,Upper middle income,19663582423309.73,0.5625424585342743
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,6546023543352.7,0.006998850167216929
Cameroon,Sub-Saharan Africa,Lower middle income,6546023543352.7,0.004920580058821905
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,452779339569.0,0.08374433545508903
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,6546023543352.7,0.0018164094670991855
Colombia,Latin America & Caribbean,Upper middle income,19663582423309.73,0.014925154210562296
Comoros,Sub-Saharan Africa,Lower middle income,6546023543352.7,0.00014757501796353533
Cabo Verde,Sub-Saharan Africa,Lower middle income,6546023543352.7,0.00024393439412870812
Costa Rica,Latin America & Caribbean,Upper middle income,19663582423309.73,0.0028703781659893397
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,19663582423309.73,0.004431186450374894
Curacao,Latin America & Caribbean,High income,47698693218914.07,6.379079225578147e-05
Cayman Islands,Latin America & Caribbean,High income,47698693218914.07,9.870997327727614e-05
Cyprus,Europe & Central Asia,High income,47698693218914.07,0.00041739487427100755
Czechia,Europe & Central Asia,High income,47698693218914.07,0.003942099611346141
Germany,Europe & Central Asia,High income,47698693218914.07,0.07039165590114338
Djibouti,Middle East & North Africa,Lower middle income,6546023543352.7,0.0003703609938069808
Dominica,Latin America & Caribbean,Upper middle income,19663582423309.73,2.749941619788447e-05
Denmark,Europe & Central Asia,High income,47698693218914.07,0.006345519752729419
Dominican Republic,Latin America & Caribbean,Upper middle income,19663582423309.73,0.0036191180083563683
Algeria,Middle East & North Africa,Lower middle income,6546023543352.7,0.025355698600953998
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,19663582423309.73,0.00504945532622268
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,6546023543352.7,0.0503155843877865
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,452779339569.0,
Spain,Europe & Central Asia,High income,47698693218914.07,0.025077416576387127
Estonia,Europe & Central Asia,High income,47698693218914.07,0.0004799033379162487
Ethiopia,Sub-Saharan Africa,Low income,452779339569.0,0.1426507999249314
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,47698693218914.07,0.0049169900509349745
Fiji,East Asia & Pacific,Upper middle income,19663582423309.73,0.00023813294954072993
France,Europe & Central Asia,High income,47698693218914.07,0.051137459653355505
Faroe Islands,Europe & Central Asia,High income,47698693218914.07,5.396182736468265e-05
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,6546023543352.7,4.8348420671567315e-05
Gabon,Sub-Saharan Africa,Upper middle income,19663582423309.73,0.0007314591718012626
United Kingdom,Europe & Central Asia,High income,47698693218914.07,0.06152914895446723
Georgia,Europe & Central Asia,Upper middle income,19663582423309.73,0.0007604896318014358
Ghana,Sub-Saharan Africa,Lower middle income,6546023543352.7,0.007547569620822852
Gibraltar,Europe & Central Asia,High income,47698693218914.07,
Guinea,Sub-Saharan Africa,Low income,452779339569.0,0.01942271140810265
