Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,54174997438504.7,5.910908700337145e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,430313509480.0,0.04280332337754798
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,7599753475341.1,0.010236245784078992
Albania,Europe & Central Asia,Upper middle income,23304490063656.0,0.0006503653273940063
Andorra,Europe & Central Asia,High income,54174997438504.7,5.940592829105687e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,54174997438504.7,0.007882769177511328
Argentina,Latin America & Caribbean,Upper middle income,23304490063656.0,0.02252012374295507
Armenia,Europe & Central Asia,Upper middle income,23304490063656.0,0.0005345726026603133
American Samoa,East Asia & Pacific,Upper middle income,23304490063656.0,2.7419608764430263e-05
Antigua and Barbuda,Latin America & Caribbean,High income,54174997438504.7,2.9643645960905578e-05
Australia,East Asia & Pacific,High income,54174997438504.7,0.026364375958139823
Austria,Europe & Central Asia,High income,54174997438504.7,0.0083985421599045
Azerbaijan,Europe & Central Asia,Upper middle income,23304490063656.0,0.002021625062265316
Burundi,Sub-Saharan Africa,Low income,430313509480.0,0.0061818268295005425
Belgium,Europe & Central Asia,High income,54174997438504.7,0.010028592998397671
Benin,Sub-Saharan Africa,Lower middle income,7599753475341.1,0.0018766935172670007
Burkina Faso,Sub-Saharan Africa,Low income,430313509480.0,0.03692671661459547
Bangladesh,South Asia,Lower middle income,7599753475341.1,0.04228808224408563
Bulgaria,Europe & Central Asia,Upper middle income,23304490063656.0,0.0028476717119202614
Bahrain,Middle East & North Africa,High income,54174997438504.7,0.0006977758579852253
"Bahamas, The",Latin America & Caribbean,High income,54174997438504.7,0.00023545547952225388
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,23304490063656.0,0.0008660782024351928
Belarus,Europe & Central Asia,Upper middle income,23304490063656.0,0.002575952621362886
Belize,Latin America & Caribbean,Upper middle income,23304490063656.0,9.933708026550243e-05
Bermuda,North America,High income,54174997438504.7,0.00013338213828625233
Bolivia,Latin America & Caribbean,Lower middle income,7599753475341.1,0.005301178263310938
Brazil,Latin America & Caribbean,Upper middle income,23304490063656.0,0.0822566807839978
Barbados,Latin America & Caribbean,High income,54174997438504.7,9.408921903108614e-05
Brunei Darussalam,East Asia & Pacific,High income,54174997438504.7,0.0002504356588184543
Bhutan,South Asia,Lower middle income,7599753475341.1,0.00032196654969655805
Botswana,Sub-Saharan Africa,Upper middle income,23304490063656.0,0.0007308420563795869
Central African Republic,Sub-Saharan Africa,Low income,430313509480.0,0.005161304325964291
Canada,North America,High income,54174997438504.7,0.03184734806786954
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,54174997438504.7,0.01339306016255211
Channel Islands,Europe & Central Asia,High income,54174997438504.7,
Chile,Latin America & Caribbean,High income,54174997438504.7,0.005452755218591727
China,East Asia & Pacific,Upper middle income,23304490063656.0,0.5962284504851417
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,7599753475341.1,0.0076333352968921495
Cameroon,Sub-Saharan Africa,Lower middle income,7599753475341.1,0.005259886283772626
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,430313509480.0,0.11054314824203972
