Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,25713429621688.6,5.136111403381404e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,119696280883.2,
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,1280418423170.97,0.004325733806831073
Albania,Europe & Central Asia,Upper middle income,3535419775735.84,0.0006767979489796188
Andorra,Europe & Central Asia,High income,25713429621688.6,4.584137582354105e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,25713429621688.6,0.0025567832663032607
Argentina,Latin America & Caribbean,Upper middle income,3535419775735.84,0.07298482680074245
Armenia,Europe & Central Asia,Upper middle income,3535419775735.84,0.00041531629287059517
American Samoa,East Asia & Pacific,Upper middle income,3535419775735.84,
Antigua and Barbuda,Latin America & Caribbean,High income,25713429621688.6,2.2450582827468423e-05
Australia,East Asia & Pacific,High income,25713429621688.6,0.014317071095389109
Austria,Europe & Central Asia,High income,25713429621688.6,0.009374012084202521
Azerbaijan,Europe & Central Asia,Upper middle income,3535419775735.84,0.00068375355497831
Burundi,Sub-Saharan Africa,Low income,119696280883.2,0.00835805746526261
Belgium,Europe & Central Asia,High income,25713429621688.6,0.011201384033075761
Benin,Sub-Saharan Africa,Lower middle income,1280418423170.97,0.001694467380145074
Burkina Faso,Sub-Saharan Africa,Low income,119696280883.2,0.0198796326957054
Bangladesh,South Asia,Lower middle income,1280418423170.97,0.029630742640395478
Bulgaria,Europe & Central Asia,Upper middle income,3535419775735.84,0.00536945819568171
Bahrain,Middle East & North Africa,High income,25713429621688.6,0.00022748687767679688
"Bahamas, The",Latin America & Caribbean,High income,25713429621688.6,0.00013335443970133524
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,3535419775735.84,0.0005279636004783911
Belarus,Europe & Central Asia,Upper middle income,3535419775735.84,0.003952197398706866
Belize,Latin America & Caribbean,Upper middle income,3535419775735.84,0.00023151423364701937
Bermuda,North America,High income,25713429621688.6,7.897624042679689e-05
Bolivia,Latin America & Caribbean,Lower middle income,1280418423170.97,0.005244551596945695
Brazil,Latin America & Caribbean,Upper middle income,3535419775735.84,0.21760725707313663
Barbados,Latin America & Caribbean,High income,25713429621688.6,8.621852971841767e-05
Brunei Darussalam,East Asia & Pacific,High income,25713429621688.6,0.0001841069085940593
Bhutan,South Asia,Lower middle income,1280418423170.97,0.00022685146967868584
Botswana,Sub-Saharan Africa,Upper middle income,3535419775735.84,0.0013380620596928692
Central African Republic,Sub-Saharan Africa,Low income,119696280883.2,0.009318499486950649
Canada,North America,High income,25713429621688.6,0.02349091540439689
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,25713429621688.6,0.013721856834779913
Channel Islands,Europe & Central Asia,High income,25713429621688.6,
Chile,Latin America & Caribbean,High income,25713429621688.6,0.002856369780289804
China,East Asia & Pacific,Upper middle income,3535419775735.84,0.2077682557079423
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,1280418423170.97,0.008591056360902726
Cameroon,Sub-Saharan Africa,Lower middle income,1280418423170.97,0.008485330139262814
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,119696280883.2,0.047147992664090255
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,1280418423170.97,0.0016525878023214424
Colombia,Latin America & Caribbean,Upper middle income,3535419775735.84,0.026165854481522248
Comoros,Sub-Saharan Africa,Lower middle income,1280418423170.97,0.0003111965451209341
Cabo Verde,Sub-Saharan Africa,Lower middle income,1280418423170.97,0.00038046078116680816
Costa Rica,Latin America & Caribbean,Upper middle income,3535419775735.84,0.0032750267279336312
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,3535419775735.84,0.008607126050446593
Curacao,Latin America & Caribbean,High income,25713429621688.6,
Cayman Islands,Latin America & Caribbean,High income,25713429621688.6,
Cyprus,Europe & Central Asia,High income,25713429621688.6,0.0003863013760957684
Czechia,Europe & Central Asia,High income,25713429621688.6,0.0023391346452776352
Germany,Europe & Central Asia,High income,25713429621688.6,0.1005618479543061
Djibouti,Middle East & North Africa,Lower middle income,1280418423170.97,0.0003887197744057613
Dominica,Latin America & Caribbean,Upper middle income,3535419775735.84,7.76491165445446e-05
Denmark,Europe & Central Asia,High income,25713429621688.6,0.0071949562046733535
Dominican Republic,Latin America & Caribbean,Upper middle income,3535419775735.84,0.004705911007565488
Algeria,Middle East & North Africa,Lower middle income,1280418423170.97,0.03261770884752675
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,3535419775735.84,0.006910886398748701
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,1280418423170.97,0.046984051440789945
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,119696280883.2,0.004829019086767027
Spain,Europe & Central Asia,High income,25713429621688.6,0.023902256876756473
Estonia,Europe & Central Asia,High income,25713429621688.6,0.0001751213647984889
Ethiopia,Sub-Saharan Africa,Low income,119696280883.2,0.06402859396674605
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,25713429621688.6,0.005218673742642804
Fiji,East Asia & Pacific,Upper middle income,3535419775735.84,0.0005573164846004473
France,Europe & Central Asia,High income,25713429621688.6,0.06226668412406265
Faroe Islands,Europe & Central Asia,High income,25713429621688.6,
