Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,25923682773279.2,5.322886721258285e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,132108621987.2,
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,1431949793722.59,0.005256082747450075
Albania,Europe & Central Asia,Upper middle income,3847088367226.03,0.0008317046635211876
Andorra,Europe & Central Asia,High income,25923682773279.2,4.7213405892374985e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,25923682773279.2,0.002837993144702166
Argentina,Latin America & Caribbean,Upper middle income,3847088367226.03,0.07074181147448809
Armenia,Europe & Central Asia,Upper middle income,3847088367226.03,0.00041511106415044626
American Samoa,East Asia & Pacific,Upper middle income,3847088367226.03,
Antigua and Barbuda,Latin America & Caribbean,High income,25923682773279.2,2.4445972246397645e-05
Australia,East Asia & Pacific,High income,25923682773279.2,0.015480477967183381
Austria,Europe & Central Asia,High income,25923682773279.2,0.009151901837209108
Azerbaijan,Europe & Central Asia,Upper middle income,3847088367226.03,0.0008256461858427021
Burundi,Sub-Saharan Africa,Low income,132108621987.2,0.006578176679370712
Belgium,Europe & Central Asia,High income,25923682773279.2,0.01077011327602674
Benin,Sub-Saharan Africa,Lower middle income,1431949793722.59,0.001648882243183881
Burkina Faso,Sub-Saharan Africa,Low income,132108621987.2,0.019578970002810347
Bangladesh,South Asia,Lower middle income,1431949793722.59,0.032430246026486365
Bulgaria,Europe & Central Asia,Upper middle income,3847088367226.03,0.0031957167175405495
Bahrain,Middle East & North Africa,High income,25923682773279.2,0.00023537787780251212
"Bahamas, The",Latin America & Caribbean,High income,25923682773279.2,0.00013921633093427497
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,3847088367226.03,0.0007241958218934539
Belarus,Europe & Central Asia,Upper middle income,3847088367226.03,0.003835847983039841
Belize,Latin America & Caribbean,Upper middle income,3847088367226.03,0.0002213362207258005
Bermuda,North America,High income,25923682773279.2,0.00010397403885756038
Bolivia,Latin America & Caribbean,Lower middle income,1431949793722.59,0.005165660591193189
Brazil,Latin America & Caribbean,Upper middle income,3847088367226.03,0.22105704855779168
Barbados,Latin America & Caribbean,High income,25923682773279.2,9.117706861605035e-05
Brunei Darussalam,East Asia & Pacific,High income,25923682773279.2,0.00019733318301028203
Bhutan,South Asia,Lower middle income,1431949793722.59,0.00021190374078072194
Botswana,Sub-Saharan Africa,Upper middle income,3847088367226.03,0.0012601095634555196
Central African Republic,Sub-Saharan Africa,Low income,132108621987.2,0.0076285042629363345
Canada,North America,High income,25923682773279.2,0.0242460149469146
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,25923682773279.2,0.013119432257154517
Channel Islands,Europe & Central Asia,High income,25923682773279.2,
Chile,Latin America & Caribbean,High income,25923682773279.2,0.003030988537515605
China,East Asia & Pacific,Upper middle income,3847088367226.03,0.2245196672263629
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,1431949793722.59,0.012619963331969236
Cameroon,Sub-Saharan Africa,Lower middle income,1431949793722.59,0.007747156740852283
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,132108621987.2,0.0436871935622733
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,1431949793722.59,0.001774292331433658
Colombia,Latin America & Caribbean,Upper middle income,3847088367226.03,0.025255491947032655
Comoros,Sub-Saharan Africa,Lower middle income,1431949793722.59,0.0002765835780948665
Cabo Verde,Sub-Saharan Africa,Lower middle income,1431949793722.59,0.0003505563333998062
Costa Rica,Latin America & Caribbean,Upper middle income,3847088367226.03,0.0030356527826317673
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,3847088367226.03,0.006502935808058641
Curacao,Latin America & Caribbean,High income,25923682773279.2,
Cayman Islands,Latin America & Caribbean,High income,25923682773279.2,
Cyprus,Europe & Central Asia,High income,25923682773279.2,0.00038620741240977426
Czechia,Europe & Central Asia,High income,25923682773279.2,0.002599468185996315
Germany,Europe & Central Asia,High income,25923682773279.2,0.09633044895048734
