Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,53181121080305.5,4.9078298557466334e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,423608372969.0,0.047552039658276805
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,7617247685621.0,0.0070391663390723365
Albania,Europe & Central Asia,Upper middle income,22807757600171.32,0.0006634526083741936
Andorra,Europe & Central Asia,High income,53181121080305.5,5.436181513801575e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,53181121080305.5,0.006571373316336874
Argentina,Latin America & Caribbean,Upper middle income,22807757600171.32,0.016903897645645972
Armenia,Europe & Central Asia,Upper middle income,22807757600171.32,0.000554271829112435
American Samoa,East Asia & Pacific,Upper middle income,22807757600171.32,3.139282749982496e-05
Antigua and Barbuda,Latin America & Caribbean,High income,53181121080305.5,2.57663143078692e-05
Australia,East Asia & Pacific,High income,53181121080305.5,0.02495058345980204
Austria,Europe & Central Asia,High income,53181121080305.5,0.008183825221412573
Azerbaijan,Europe & Central Asia,Upper middle income,22807757600171.32,0.0018718631067737809
Burundi,Sub-Saharan Africa,Low income,423608372969.0,0.006255003838637309
Belgium,Europe & Central Asia,High income,53181121080305.5,0.009875910648948338
Benin,Sub-Saharan Africa,Lower middle income,7617247685621.0,0.0020547507255862588
Burkina Faso,Sub-Saharan Africa,Low income,423608372969.0,0.04233534438261067
Bangladesh,South Asia,Lower middle income,7617247685621.0,0.049086233693806616
Bulgaria,Europe & Central Asia,Upper middle income,22807757600171.32,0.003079665973364799
Bahrain,Middle East & North Africa,High income,53181121080305.5,0.0006529263908251656
"Bahamas, The",Latin America & Caribbean,High income,53181121080305.5,0.00018238615138167901
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,22807757600171.32,0.0008747230447087066
Belarus,Europe & Central Asia,Upper middle income,22807757600171.32,0.002690800537688063
Belize,Latin America & Caribbean,Upper middle income,22807757600171.32,9.119704078161441e-05
Bermuda,North America,High income,53181121080305.5,0.00012950360692096257
Bolivia,Latin America & Caribbean,Lower middle income,7617247685621.0,0.004808803037105618
Brazil,Latin America & Caribbean,Upper middle income,22807757600171.32,0.06351172374741124
Barbados,Latin America & Caribbean,High income,53181121080305.5,8.784696345429434e-05
Brunei Darussalam,East Asia & Pacific,High income,53181121080305.5,0.00022575352898015726
Bhutan,South Asia,Lower middle income,7617247685621.0,0.0003052525763851984
Botswana,Sub-Saharan Africa,Upper middle income,22807757600171.32,0.0006546050129403275
Central African Republic,Sub-Saharan Africa,Low income,423608372969.0,0.005492622595470443
Canada,North America,High income,53181121080305.5,0.03093992692473244
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,53181121080305.5,0.013913095191857688
Channel Islands,Europe & Central Asia,High income,53181121080305.5,
Chile,Latin America & Caribbean,High income,53181121080305.5,0.004752193915174761
China,East Asia & Pacific,Upper middle income,22807757600171.32,0.6439782576385182
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,7617247685621.0,0.008053903719161854
Cameroon,Sub-Saharan Africa,Lower middle income,7617247685621.0,0.005352752491948927
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,423608372969.0,0.11500471654644359
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,7617247685621.0,0.001376238716221469
Colombia,Latin America & Caribbean,Upper middle income,22807757600171.32,0.011851230828495374
Comoros,Sub-Saharan Africa,Lower middle income,7617247685621.0,0.00016082439242621636
Cabo Verde,Sub-Saharan Africa,Lower middle income,7617247685621.0,0.00022366328985416273
Costa Rica,Latin America & Caribbean,Upper middle income,22807757600171.32,0.0027253008964166253
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,22807757600171.32,0.004706819577878784
Curacao,Latin America & Caribbean,High income,53181121080305.5,4.693723446015141e-05
Cayman Islands,Latin America & Caribbean,High income,53181121080305.5,0.0001054695554749629
Cyprus,Europe & Central Asia,High income,53181121080305.5,0.0004702505020199988
Czechia,Europe & Central Asia,High income,53181121080305.5,0.004625231567205371
Germany,Europe & Central Asia,High income,53181121080305.5,0.0731400527289835
Djibouti,Middle East & North Africa,Lower middle income,7617247685621.0,0.0004176142466792665
Dominica,Latin America & Caribbean,Upper middle income,22807757600171.32,2.2107162994235463e-05
Denmark,Europe & Central Asia,High income,53181121080305.5,0.006679475588030598
Dominican Republic,Latin America & Caribbean,Upper middle income,22807757600171.32,0.003456924775823107
Algeria,Middle East & North Africa,Lower middle income,7617247685621.0,0.019036928558031792
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,22807757600171.32,0.004353392636865545
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,7617247685621.0,0.04795078420378588
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,423608372969.0,
Spain,Europe & Central Asia,High income,53181121080305.5,0.024011528415727495
Estonia,Europe & Central Asia,High income,53181121080305.5,0.0005898784180504491
Ethiopia,Sub-Saharan Africa,Low income,423608372969.0,0.25414511815581725
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,53181121080305.5,0.00511256616026264
Fiji,East Asia & Pacific,Upper middle income,22807757600171.32,0.00019629463003265041
France,Europe & Central Asia,High income,53181121080305.5,0.04962306071011544
Faroe Islands,Europe & Central Asia,High income,53181121080305.5,6.108740914081794e-05
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,7617247685621.0,5.356265370892132e-05
Gabon,Sub-Saharan Africa,Upper middle income,22807757600171.32,0.0006714635185304216
United Kingdom,Europe & Central Asia,High income,53181121080305.5,0.050856581152472075
Georgia,Europe & Central Asia,Upper middle income,22807757600171.32,0.0006946286790105572
Ghana,Sub-Saharan Africa,Lower middle income,7617247685621.0,0.009195342294858001
Gibraltar,Europe & Central Asia,High income,53181121080305.5,
Guinea,Sub-Saharan Africa,Low income,423608372969.0,0.0334692058058955
"Gambia, The",Sub-Saharan Africa,Low income,423608372969.0,0.004277935941867268
Guinea-Bissau,Sub-Saharan Africa,Low income,423608372969.0,0.0033799101584443356
Equatorial Guinea,Sub-Saharan Africa,Upper middle income,22807757600171.32,0.0004427948705893007
Greece,Europe & Central Asia,High income,53181121080305.5,0.003552501266656538
Grenada,Latin America & Caribbean,Upper middle income,22807757600171.32,4.5748242036392146e-05
Greenland,Europe & Central Asia,High income,53181121080305.5,5.784036298059796e-05
Guatemala,Latin America & Caribbean,Upper middle income,22807757600171.32,0.0034034686065506463
Guam,East Asia & Pacific,High income,53181121080305.5,0.00011067837383705991
Guyana,Latin America & Caribbean,Upper middle income,22807757600171.32,0.00023988577443312108
High income,,,,
"Hong Kong SAR, China",East Asia & Pacific,High income,53181121080305.5,0.0064859858723011815
Honduras,Latin America & Caribbean,Lower middle income,7617247685621.0,0.0031281431027875817
Heavily indebted poor countries (HIPC),,,,
Croatia,Europe & Central Asia,High income,53181121080305.5,0.001080684484635348
Haiti,Latin America & Caribbean,Lower middle income,7617247685621.0,0.0019046535724953533
Hungary,Europe & Central Asia,High income,53181121080305.5,0.0029555977160137196
IBRD only,,,,
IDA & IBRD total,,,,
IDA total,,,,
IDA blend,,,,
Indonesia,East Asia & Pacific,Lower middle income,7617247685621.0,0.13898589670367134
IDA only,,,,
Isle of Man,Europe & Central Asia,High income,53181121080305.5,
India,South Asia,Lower middle income,7617247685621.0,0.3502170482175302
Ireland,Europe & Central Asia,High income,53181121080305.5,0.008007578466744757
"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,7617247685621.0,0.031472785170495
Iraq,Middle East & North Africa,Upper middle income,22807757600171.32,0.008083653081204928
Iceland,Europe & Central Asia,High income,53181121080305.5,0.0004079394034819278
Israel,Middle East & North Africa,High income,53181121080305.5,0.007770953142863418
Italy,Europe & Central Asia,High income,53181121080305.5,0.03566604015616408
Jamaica,Latin America & Caribbean,Upper middle income,22807757600171.32,0.0006056020622078274
Jordan,Middle East & North Africa,Upper middle income,22807757600171.32,0.001937160989981239
Japan,East Asia & Pacific,High income,53181121080305.5,0.09477254141350731
Kazakhstan,Europe & Central Asia,Upper middle income,22807757600171.32,0.007501044293750076
Kenya,Sub-Saharan Africa,Lower middle income,7617247685621.0,0.01321566583557839
Kyrgyz Republic,Europe & Central Asia,Lower middle income,7617247685621.0,0.0010214810989654277
Cambodia,East Asia & Pacific,Lower middle income,7617247685621.0,0.003396607157837314
Kiribati,East Asia & Pacific,Lower middle income,7617247685621.0,2.375029027105229e-05
St. Kitts and Nevis,Latin America & Caribbean,High income,53181121080305.5,1.663232944195239e-05
"Korea, Rep.",East Asia & Pacific,High income,53181121080305.5,0.03091905485627183
Kuwait,Middle East & North Africa,High income,53181121080305.5,0.0019924363730504367
Latin America & Caribbean (excluding high income),,,,
Lao PDR,East Asia & Pacific,Lower middle income,7617247685621.0,0.0024919500439550824
Lebanon,Middle East & North Africa,Lower middle income,7617247685621.0,0.004163200353043877
Liberia,Sub-Saharan Africa,Low income,423608372969.0,0.007176398518030399
Libya,Middle East & North Africa,Upper middle income,22807757600171.32,0.002207902831912846
St. Lucia,Latin America & Caribbean,Upper middle income,22807757600171.32,6.646930161115938e-05
Latin America & Caribbean,,,,
Least developed countries: UN classification,,,,
Low income,,,,
Liechtenstein,Europe & Central Asia,High income,53181121080305.5,0.00011496468836690568
Sri Lanka,South Asia,Lower middle income,7617247685621.0,0.011204717989164595
Lower middle income,,,,
Low & middle income,,,,
Lesotho,Sub-Saharan Africa,Lower middle income,7617247685621.0,0.00029291610291363383
Late-demographic dividend,,,,
Lithuania,Europe & Central Asia,High income,53181121080305.5,0.0010689248693753458
Luxembourg,Europe & Central Asia,High income,53181121080305.5,0.0013913319197101618
Latvia,Europe & Central Asia,High income,53181121080305.5,0.0006506395431331743
