Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,933736911623.6,
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,10178572039.8,0.05283430809323691
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,75371346307.29,
Albania,Europe & Central Asia,Upper middle income,131070517445.03,
Andorra,Europe & Central Asia,High income,933736911623.6,
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,933736911623.6,
Argentina,Latin America & Caribbean,Upper middle income,131070517445.03,
Armenia,Europe & Central Asia,Upper middle income,131070517445.03,
American Samoa,East Asia & Pacific,Upper middle income,131070517445.03,
Antigua and Barbuda,Latin America & Caribbean,High income,933736911623.6,
Australia,East Asia & Pacific,High income,933736911623.6,0.019926027017233477
Austria,Europe & Central Asia,High income,933736911623.6,0.0070605475256799
Azerbaijan,Europe & Central Asia,Upper middle income,131070517445.03,
Burundi,Sub-Saharan Africa,Low income,10178572039.8,0.019256138212079818
Belgium,Europe & Central Asia,High income,933736911623.6,0.01248608943897011
Benin,Sub-Saharan Africa,Lower middle income,75371346307.29,0.0030010818498292123
Burkina Faso,Sub-Saharan Africa,Low income,10178572039.8,0.0324645555297846
Bangladesh,South Asia,Lower middle income,75371346307.29,0.05671775976471483
Bulgaria,Europe & Central Asia,Upper middle income,131070517445.03,
Bahrain,Middle East & North Africa,High income,933736911623.6,
"Bahamas, The",Latin America & Caribbean,High income,933736911623.6,0.00018185413844756508
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,131070517445.03,
Belarus,Europe & Central Asia,Upper middle income,131070517445.03,
Belize,Latin America & Caribbean,Upper middle income,131070517445.03,0.00021417393558221924
Bermuda,North America,High income,933736911623.6,9.046087075333429e-05
Bolivia,Latin America & Caribbean,Lower middle income,75371346307.29,0.004960497349691603
Brazil,Latin America & Caribbean,Upper middle income,131070517445.03,0.12993361032653625
Barbados,Latin America & Caribbean,High income,933736911623.6,
Brunei Darussalam,East Asia & Pacific,High income,933736911623.6,
