Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,49508005677099.04,5.510084528130896e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,428610841573.0,0.04797938695047569
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,6446885992480.1,0.020692470776682778
Albania,Europe & Central Asia,Upper middle income,20306635630582.62,0.0006291648079684106
Andorra,Europe & Central Asia,High income,49508005677099.04,6.450884658594346e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,49508005677099.04,0.008083924903182469
Argentina,Latin America & Caribbean,Upper middle income,20306635630582.62,0.027184463740937363
Armenia,Europe & Central Asia,Upper middle income,20306635630582.62,0.0005476764329316383
American Samoa,East Asia & Pacific,Upper middle income,20306635630582.62,3.141830146590832e-05
Antigua and Barbuda,Latin America & Caribbean,High income,49508005677099.04,2.386377984412536e-05
Australia,East Asia & Pacific,High income,49508005677099.04,0.03184091094845268
Austria,Europe & Central Asia,High income,49508005677099.04,0.008689321941299562
Azerbaijan,Europe & Central Asia,Upper middle income,20306635630582.62,0.0036522266561135977
Burundi,Sub-Saharan Africa,Low income,428610841573.0,0.005719889573960877
Belgium,Europe & Central Asia,High income,49508005677099.04,0.010539527756444556
Benin,Sub-Saharan Africa,Lower middle income,6446885992480.1,0.001941688614100095
Burkina Faso,Sub-Saharan Africa,Low income,428610841573.0,0.03136715135263371
Bangladesh,South Asia,Lower middle income,6446885992480.1,0.02326549595804148
Bulgaria,Europe & Central Asia,Upper middle income,20306635630582.62,0.0027483695207465905
Bahrain,Middle East & North Africa,High income,49508005677099.04,0.0006572566929322263
"Bahamas, The",Latin America & Caribbean,High income,49508005677099.04,0.00021335539284075917
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,20306635630582.62,0.0008952001781931041
Belarus,Europe & Central Asia,Upper middle income,20306635630582.62,0.0037193745733169
Belize,Latin America & Caribbean,Upper middle income,20306635630582.62,9.994270035276008e-05
Bermuda,North America,High income,49508005677099.04,0.00013060021125009424
Bolivia,Latin America & Caribbean,Lower middle income,6446885992480.1,0.004755681878314934
Brazil,Latin America & Caribbean,Upper middle income,20306635630582.62,0.12177349537290398
Barbados,Latin America & Caribbean,High income,49508005677099.04,9.447458519145236e-05
Brunei Darussalam,East Asia & Pacific,High income,49508005677099.04,0.0003654728094080687
Bhutan,South Asia,Lower middle income,6446885992480.1,0.00027241301723786006
Botswana,Sub-Saharan Africa,Upper middle income,20306635630582.62,0.0007028122622885969
Central African Republic,Sub-Saharan Africa,Low income,428610841573.0,0.003946573506615091
Canada,North America,High income,49508005677099.04,0.0372990181031304
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,49508005677099.04,0.01426506663601446
Channel Islands,Europe & Central Asia,High income,49508005677099.04,
Chile,Latin America & Caribbean,High income,49508005677099.04,0.0055998822050762325
China,East Asia & Pacific,Upper middle income,20306635630582.62,0.4712947124331405
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,6446885992480.1,0.006632696407362751
Cameroon,Sub-Saharan Africa,Lower middle income,6446885992480.1,0.005231769703751918
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,428610841573.0,0.07624572719174688
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,6446885992480.1,0.0027856428038199772
Colombia,Latin America & Caribbean,Upper middle income,20306635630582.62,0.018817297308694393
Comoros,Sub-Saharan Africa,Lower middle income,6446885992480.1,0.00017314160081347918
Cabo Verde,Sub-Saharan Africa,Lower middle income,6446885992480.1,0.0002870331574280142
Costa Rica,Latin America & Caribbean,Upper middle income,20306635630582.62,0.0025090159262653885
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,20306635630582.62,0.003799152228043722
Curacao,Latin America & Caribbean,High income,49508005677099.04,6.140308203540078e-05
Cayman Islands,Latin America & Caribbean,High income,49508005677099.04,8.899479140275825e-05
Cyprus,Europe & Central Asia,High income,49508005677099.04,0.0004839852581071293
Czechia,Europe & Central Asia,High income,49508005677099.04,0.004275793320794576
Germany,Europe & Central Asia,High income,49508005677099.04,0.07541810559594299
Djibouti,Middle East & North Africa,Lower middle income,6446885992480.1,0.000316868820913356
Dominica,Latin America & Caribbean,Upper middle income,20306635630582.62,2.4538594445923158e-05
Denmark,Europe & Central Asia,High income,49508005677099.04,0.006939968502082724
Dominican Republic,Latin America & Caribbean,Upper middle income,20306635630582.62,0.00308678231969643
Algeria,Middle East & North Africa,Lower middle income,6446885992480.1,0.03253586308873252
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,20306635630582.62,0.0046846587849703105
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,6446885992480.1,0.044740049744394536
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,428610841573.0,
Spain,Europe & Central Asia,High income,49508005677099.04,0.027381026188801862
Estonia,Europe & Central Asia,High income,49508005677099.04,0.0005073069097109241
Ethiopia,Sub-Saharan Africa,Low income,428610841573.0,0.11116893580696947
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,49508005677099.04,0.005481174131106722
Fiji,East Asia & Pacific,Upper middle income,20306635630582.62,0.00020633234097576538
France,Europe & Central Asia,High income,49508005677099.04,0.056796470824125596
Faroe Islands,Europe & Central Asia,High income,49508005677099.04,5.433699524366762e-05
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,6446885992480.1,4.920428255905429e-05
Gabon,Sub-Saharan Africa,Upper middle income,20306635630582.62,0.0008665022593156736
United Kingdom,Europe & Central Asia,High income,49508005677099.04,0.05628019068618776
Georgia,Europe & Central Asia,Upper middle income,20306635630582.62,0.000846499234718716
Ghana,Sub-Saharan Africa,Lower middle income,6446885992480.1,0.00974471144352161
Gibraltar,Europe & Central Asia,High income,49508005677099.04,
Guinea,Sub-Saharan Africa,Low income,428610841573.0,0.019543634995927452
"Gambia, The",Sub-Saharan Africa,Low income,428610841573.0,0.0032094590770301583
Guinea-Bissau,Sub-Saharan Africa,Low income,428610841573.0,0.0024406461912182707
Equatorial Guinea,Sub-Saharan Africa,Upper middle income,20306635630582.62,0.001080870103216121
Greece,Europe & Central Asia,High income,49508005677099.04,0.004825643786950438
Grenada,Latin America & Caribbean,Upper middle income,20306635630582.62,4.1494816099963886e-05
Greenland,Europe & Central Asia,High income,49508005677099.04,5.423269813193023e-05
Guatemala,Latin America & Caribbean,Upper middle income,20306635630582.62,0.002609813938069832
Guam,East Asia & Pacific,High income,49508005677099.04,0.0001090530698249762
Guyana,Latin America & Caribbean,Upper middle income,20306635630582.62,0.00020524326800462815
High income,,,,
"Hong Kong SAR, China",East Asia & Pacific,High income,49508005677099.04,0.005568735727271062
Honduras,Latin America & Caribbean,Lower middle income,6446885992480.1,0.002869557511886946
Heavily indebted poor countries (HIPC),,,,
Croatia,Europe & Central Asia,High income,49508005677099.04,0.0011923741480725108
Haiti,Latin America & Caribbean,Lower middle income,6446885992480.1,0.0023115771100005226
Hungary,Europe & Central Asia,High income,49508005677099.04,0.0027406476618136826
IBRD only,,,,
IDA & IBRD total,,,,
IDA total,,,,
IDA blend,,,,
Indonesia,East Asia & Pacific,Lower middle income,6446885992480.1,0.14154492588583134
IDA only,,,,
Isle of Man,Europe & Central Asia,High income,49508005677099.04,0.00014140639866732388
India,South Asia,Lower middle income,6446885992480.1,0.2880026112088458
Ireland,Europe & Central Asia,High income,49508005677099.04,0.004814191093749705
"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,6446885992480.1,0.07643628266030968
Iraq,Middle East & North Africa,Upper middle income,20306635630582.62,0.011554745171407203
Iceland,Europe & Central Asia,High income,49508005677099.04,0.0003257061215547808
Israel,Middle East & North Africa,High income,49508005677099.04,0.006013835458084764
Italy,Europe & Central Asia,High income,49508005677099.04,0.04326411396916337
Jamaica,Latin America & Caribbean,Upper middle income,20306635630582.62,0.0007024404729810352
Jordan,Middle East & North Africa,Upper middle income,20306635630582.62,0.0016967084458397535
