Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,54645228845139.8,6.165168166002913e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,431197739458.0,0.04384181208083851
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,7908589633004.4,0.008763776268875657
Albania,Europe & Central Asia,Upper middle income,23681696633120.81,0.0006503685522455037
Andorra,Europe & Central Asia,High income,54645228845139.8,5.773725455412042e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,54645228845139.8,0.007649158194296343
Argentina,Latin America & Caribbean,Upper middle income,23681696633120.81,0.018907217964010976
Armenia,Europe & Central Asia,Upper middle income,23681696633120.81,0.0005750977884731576
American Samoa,East Asia & Pacific,Upper middle income,23681696633120.81,2.7320677653437934e-05
Antigua and Barbuda,Latin America & Caribbean,High income,54645228845139.8,3.088162258012194e-05
Australia,East Asia & Pacific,High income,54645228845139.8,0.02547761313152276
Austria,Europe & Central Asia,High income,54645228845139.8,0.008136501747664381
Azerbaijan,Europe & Central Asia,Upper middle income,23681696633120.81,0.0020342391865042454
Burundi,Sub-Saharan Africa,Low income,431197739458.0,0.005975260559664787
Belgium,Europe & Central Asia,High income,54645228845139.8,0.009805631915615216
Benin,Sub-Saharan Africa,Lower middle income,7908589633004.4,0.0018197538343550051
Burkina Faso,Sub-Saharan Africa,Low income,431197739458.0,0.03751912533292815
Bangladesh,South Asia,Lower middle income,7908589633004.4,0.04441221713340662
Bulgaria,Europe & Central Asia,Upper middle income,23681696633120.81,0.002910090281226534
Bahrain,Middle East & North Africa,High income,54645228845139.8,0.0007073502829412684
"Bahamas, The",Latin America & Caribbean,High income,54645228845139.8,0.0002414263839462973
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,23681696633120.81,0.0008530841286829578
Belarus,Europe & Central Asia,Upper middle income,23681696633120.81,0.0027198071232750185
Belize,Latin America & Caribbean,Upper middle income,23681696633120.81,0.00010204083083389918
Bermuda,North America,High income,54645228845139.8,0.00013584836511596474
Bolivia,Latin America & Caribbean,Lower middle income,7908589633004.4,0.005171000739921341
Brazil,Latin America & Caribbean,Upper middle income,23681696633120.81,0.07910201828107523
Barbados,Latin America & Caribbean,High income,54645228845139.8,9.743302594794686e-05
Brunei Darussalam,East Asia & Pacific,High income,54645228845139.8,0.0002464885451787798
Bhutan,South Asia,Lower middle income,7908589633004.4,0.0003206206399201835
Botswana,Sub-Saharan Africa,Upper middle income,23681696633120.81,0.0007050140474162382
Central African Republic,Sub-Saharan Africa,Low income,431197739458.0,0.005151468103223583
Canada,North America,High income,54645228845139.8,0.031878720920663454
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,54645228845139.8,0.013200951212855234
Channel Islands,Europe & Central Asia,High income,54645228845139.8,
Chile,Latin America & Caribbean,High income,54645228845139.8,0.005098066306749078
China,East Asia & Pacific,Upper middle income,23681696633120.81,0.6029931141009711
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,7908589633004.4,0.0074020056225576865
Cameroon,Sub-Saharan Africa,Lower middle income,7908589633004.4,0.005016188621981814
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,431197739458.0,0.12007444842146053
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,7908589633004.4,0.0016122140121912311
Colombia,Latin America & Caribbean,Upper middle income,23681696633120.81,0.013643870412059243
Comoros,Sub-Saharan Africa,Lower middle income,7908589633004.4,0.0001511040039317381
Cabo Verde,Sub-Saharan Africa,Lower middle income,7908589633004.4,0.0002505940797243155
Costa Rica,Latin America & Caribbean,Upper middle income,23681696633120.81,0.002720145903436098
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,23681696633120.81,0.004367423567758545
Curacao,Latin America & Caribbean,High income,54645228845139.8,5.4811472809238587e-05
Cayman Islands,Latin America & Caribbean,High income,54645228845139.8,0.00010876684441826853
Cyprus,Europe & Central Asia,High income,54645228845139.8,0.0004747807849707181
Czechia,Europe & Central Asia,High income,54645228845139.8,0.004621592869813041
Germany,Europe & Central Asia,High income,54645228845139.8,0.07115406197710201
Djibouti,Middle East & North Africa,Lower middle income,7908589633004.4,0.0003905694671663692
Dominica,Latin America & Caribbean,Upper middle income,23681696633120.81,2.58231936028061e-05
Denmark,Europe & Central Asia,High income,54645228845139.8,0.006340882952141172
Dominican Republic,Latin America & Caribbean,Upper middle income,23681696633120.81,0.0037556979599851917
Algeria,Middle East & North Africa,Lower middle income,7908589633004.4,0.02171904321387166
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,23681696633120.81,0.004565044543675221
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,7908589633004.4,0.03832301510944149
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,431197739458.0,
Spain,Europe & Central Asia,High income,54645228845139.8,0.025515859837487206
Estonia,Europe & Central Asia,High income,54645228845139.8,0.0005687944321192912
Ethiopia,Sub-Saharan Africa,Low income,431197739458.0,0.2224329625395501
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,54645228845139.8,0.004913786723465831
Fiji,East Asia & Pacific,Upper middle income,23681696633120.81,0.0002314730763560844
France,Europe & Central Asia,High income,54645228845139.8,0.049937937083828474
Faroe Islands,Europe & Central Asia,High income,54645228845139.8,5.994497651904966e-05
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,7908589633004.4,5.209525580650023e-05
Gabon,Sub-Saharan Africa,Upper middle income,23681696633120.81,0.0007125505288501901
United Kingdom,Europe & Central Asia,High income,54645228845139.8,0.05228379604917895
Georgia,Europe & Central Asia,Upper middle income,23681696633120.81,0.0007377189451268517
Ghana,Sub-Saharan Africa,Lower middle income,7908589633004.4,0.008640926004152677
Gibraltar,Europe & Central Asia,High income,54645228845139.8,
Guinea,Sub-Saharan Africa,Low income,431197739458.0,0.03117563060719472
"Gambia, The",Sub-Saharan Africa,Low income,431197739458.0,0.004205978172055448
Guinea-Bissau,Sub-Saharan Africa,Low income,431197739458.0,0.003338696637903468
Equatorial Guinea,Sub-Saharan Africa,Upper middle income,23681696633120.81,0.00047986991717925817
Greece,Europe & Central Asia,High income,54645228845139.8,0.0037561742230356816
Grenada,Latin America & Caribbean,Upper middle income,23681696633120.81,5.1241480025668465e-05
Greenland,Europe & Central Asia,High income,54645228845139.8,5.479586026596573e-05
Guatemala,Latin America & Caribbean,Upper middle income,23681696633120.81,0.003258652551948951
Guam,East Asia & Pacific,High income,54645228845139.8,0.00011649690438740286
Guyana,Latin America & Caribbean,Upper middle income,23681696633120.81,0.0002184708415174979
High income,,,,
"Hong Kong SAR, China",East Asia & Pacific,High income,54645228845139.8,0.006643800523351459
Honduras,Latin America & Caribbean,Lower middle income,7908589633004.4,0.0031724970078474725
Heavily indebted poor countries (HIPC),,,,
Croatia,Europe & Central Asia,High income,54645228845139.8,0.001140593330785246
Haiti,Latin America & Caribbean,Lower middle income,7908589633004.4,0.001869592439250511
Hungary,Europe & Central Asia,High income,54645228845139.8,0.0030009756289013207
IBRD only,,,,
IDA & IBRD total,,,,
IDA total,,,,
IDA blend,,,,
Indonesia,East Asia & Pacific,Lower middle income,7908589633004.4,0.1415043708083845
IDA only,,,,
Isle of Man,Europe & Central Asia,High income,54645228845139.8,0.00013387057217257198
India,South Asia,Lower middle income,7908589633004.4,0.35803476111382454
Ireland,Europe & Central Asia,High income,54645228845139.8,0.007307536420638782
"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,7908589633004.4,0.03587833143040539
Iraq,Middle East & North Africa,Upper middle income,23681696633120.81,0.009865678275484737
Iceland,Europe & Central Asia,High income,54645228845139.8,0.00045431417608946586
Israel,Middle East & North Africa,High income,54645228845139.8,0.007365162677615837
Italy,Europe & Central Asia,High income,54645228845139.8,0.03680650703650383
Jamaica,Latin America & Caribbean,Upper middle income,23681696633120.81,0.0006684811817012875
Jordan,Middle East & North Africa,Upper middle income,23681696633120.81,0.0018999480088800812
Japan,East Asia & Pacific,High income,54645228845139.8,0.0937560352161591
Kazakhstan,Europe & Central Asia,Upper middle income,23681696633120.81,0.007671198682020261
Kenya,Sub-Saharan Africa,Lower middle income,7908589633004.4,0.012692528587030323
Kyrgyz Republic,Europe & Central Asia,Lower middle income,7908589633004.4,0.0011216950791047655
Cambodia,East Asia & Pacific,Lower middle income,7908589633004.4,0.0034253123558149507
Kiribati,East Asia & Pacific,Lower middle income,7908589633004.4,2.2498998880588524e-05
St. Kitts and Nevis,Latin America & Caribbean,High income,54645228845139.8,2.0273329701656697e-05
"Korea, Rep.",East Asia & Pacific,High income,54645228845139.8,0.03022075366689363
Kuwait,Middle East & North Africa,High income,54645228845139.8,0.0024923859388707365
Latin America & Caribbean (excluding high income),,,,
Lao PDR,East Asia & Pacific,Lower middle income,7908589633004.4,0.0023696462231130627
Lebanon,Middle East & North Africa,Lower middle income,7908589633004.4,0.006569280610184252
Liberia,Sub-Saharan Africa,Low income,431197739458.0,0.007698548012270688
Libya,Middle East & North Africa,Upper middle income,23681696633120.81,0.002924296660195576
St. Lucia,Latin America & Caribbean,Upper middle income,23681696633120.81,8.843123689335188e-05
Latin America & Caribbean,,,,
Least developed countries: UN classification,,,,
Low income,,,,
Liechtenstein,Europe & Central Asia,High income,54645228845139.8,0.00011761775142738095
Sri Lanka,South Asia,Lower middle income,7908589633004.4,0.011255482320200249
Lower middle income,,,,
Low & middle income,,,,
Lesotho,Sub-Saharan Africa,Lower middle income,7908589633004.4,0.0003102931052028496
Late-demographic dividend,,,,
Lithuania,Europe & Central Asia,High income,54645228845139.8,0.0010019449317919666
Luxembourg,Europe & Central Asia,High income,54645228845139.8,0.001277799422322492
Latvia,Europe & Central Asia,High income,54645228845139.8,0.0006284896558916065
"Macao SAR, China",East Asia & Pacific,High income,54645228845139.8,0.001010239306096528
St. Martin (French part),Latin America & Caribbean,High income,54645228845139.8,
Morocco,Middle East & North Africa,Lower middle income,7908589633004.4,0.016301263054791286
Monaco,Europe & Central Asia,High income,54645228845139.8,0.00013512150681855399
Moldova,Europe & Central Asia,Upper middle income,23681696633120.81,0.0005055104449846336
Madagascar,Sub-Saharan Africa,Low income,431197739458.0,0.03271043241722244
Maldives,South Asia,Upper middle income,23681696633120.81,0.00023686650533960433
Middle East & North Africa,,,,
Mexico,Latin America & Caribbean,Upper middle income,23681696633120.81,0.05358610996752592
Marshall Islands,East Asia & Pacific,Upper middle income,23681696633120.81,9.800492912125212e-06
Middle income,,,,
North Macedonia,Europe & Central Asia,Upper middle income,23681696633120.81,0.0005323241254331835
Mali,Sub-Saharan Africa,Low income,431197739458.0,0.040075004140143804
Malta,Middle East & North Africa,High income,54645228845139.8,0.00028778080559541244
Myanmar,East Asia & Pacific,Lower middle income,7908589633004.4,0.008686474143797793
Middle East & North Africa (excluding high income),,,,
Montenegro,Europe & Central Asia,Upper middle income,23681696633120.81,0.00023402266868198033
Mongolia,East Asia & Pacific,Lower middle income,7908589633004.4,0.0017963201615258338
Northern Mariana Islands,East Asia & Pacific,High income,54645228845139.8,2.163043370812287e-05
Mozambique,Sub-Saharan Africa,Low income,431197739458.0,0.03569137273619459
Mauritania,Sub-Saharan Africa,Lower middle income,7908589633004.4,0.0010199196931824812
Mauritius,Sub-Saharan Africa,Upper middle income,23681696633120.81,0.0006095996465814687
Malawi,Sub-Saharan Africa,Low income,431197739458.0,0.025569176593686446
Malaysia,East Asia & Pacific,Upper middle income,23681696633120.81,0.015420136726575266
North America,,,,
Namibia,Sub-Saharan Africa,Upper middle income,23681696633120.81,0.0005296042888860876
New Caledonia,East Asia & Pacific,High income,54645228845139.8,0.00017271646924101841
Niger,Sub-Saharan Africa,Low income,431197739458.0,0.029954830415473695
Nigeria,Sub-Saharan Africa,Lower middle income,7908589633004.4,0.056662441825264274
Nicaragua,Latin America & Caribbean,Lower middle income,7908589633004.4,0.0015927790701683751
Netherlands,Europe & Central Asia,High income,54645228845139.8,0.01665642214765752
Norway,Europe & Central Asia,High income,54645228845139.8,0.0074103633301192745
Nepal,South Asia,Lower middle income,7908589633004.4,0.00432266593443324
Nauru,East Asia & Pacific,High income,54645228845139.8,2.172633847621986e-06
New Zealand,East Asia & Pacific,High income,54645228845139.8,0.003905830472498481
OECD members,,,,
Oman,Middle East & North Africa,High income,54645228845139.8,0.0016115013170968214
Other small states,,,,
Pakistan,South Asia,Lower middle income,7908589633004.4,0.04057727292623345
Panama,Latin America & Caribbean,High income,54645228845139.8,0.001225805096174607
Peru,Latin America & Caribbean,Upper middle income,23681696633120.81,0.009641327795774203
Philippines,East Asia & Pacific,Lower middle income,7908589633004.4,0.047647307230031154
Palau,East Asia & Pacific,Upper middle income,23681696633120.81,1.1777027816914744e-05
Papua New Guinea,East Asia & Pacific,Lower middle income,7908589633004.4,0.003129678705000299
Poland,Europe & Central Asia,High income,54645228845139.8,0.01090772264288932
Pre-demographic dividend,,,,
Puerto Rico,Latin America & Caribbean,High income,54645228845139.8,0.0019237910101523898
"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,431197739458.0,
Portugal,Europe & Central Asia,High income,54645228845139.8,0.004391728336980781
Paraguay,Latin America & Caribbean,Upper middle income,23681696633120.81,0.0016014620454160486
West Bank and Gaza,Middle East & North Africa,Lower middle income,7908589633004.4,0.0021664419062152225
Pacific island small states,,,,
Post-demographic dividend,,,,
French Polynesia,East Asia & Pacific,High income,54645228845139.8,0.00010982449679197874
Qatar,Middle East & North Africa,High income,54645228845139.8,0.0032178106619026306
Romania,Europe & Central Asia,High income,54645228845139.8,0.004593612384923261
Russian Federation,Europe & Central Asia,Upper middle income,23681696633120.81,0.07149445524236832
Rwanda,Sub-Saharan Africa,Low income,431197739458.0,0.024017582193305395
South Asia,,,,
Saudi Arabia,Middle East & North Africa,High income,54645228845139.8,0.01470605974178246
Sudan,Sub-Saharan Africa,Low income,431197739458.0,0.07499593853541023
Senegal,Sub-Saharan Africa,Lower middle income,7908589633004.4,0.0029586579288867474
Singapore,East Asia & Pacific,High income,54645228845139.8,0.00687110307587988
Solomon Islands,East Asia & Pacific,Lower middle income,7908589633004.4,0.00020473370020905965
Sierra Leone,Sub-Saharan Africa,Low income,431197739458.0,0.009454081434017053
El Salvador,Latin America & Caribbean,Lower middle income,7908589633004.4,0.0033989802540542366
San Marino,Europe & Central Asia,High income,54645228845139.8,2.9576025870074576e-05
Somalia,Sub-Saharan Africa,Low income,431197739458.0,0.015039503704614526
Serbia,Europe & Central Asia,Upper middle income,23681696633120.81,0.0021752758334870784
Sub-Saharan Africa (excluding high income),,,,
South Sudan,Sub-Saharan Africa,Low income,431197739458.0,
Sub-Saharan Africa,,,,
Small states,,,,
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,7908589633004.4,5.40456717992112e-05
Suriname,Latin America & Caribbean,Upper middle income,23681696633120.81,0.00016958415763941657
Slovak Republic,Europe & Central Asia,High income,54645228845139.8,0.0019346611265843906
Slovenia,Europe & Central Asia,High income,54645228845139.8,0.0009942604254796219
Sweden,Europe & Central Asia,High income,54645228845139.8,0.009769928890095293
Eswatini,Sub-Saharan Africa,Lower middle income,7908589633004.4,0.0005684027582162321
Sint Maarten (Dutch part),Latin America & Caribbean,High income,54645228845139.8,
Seychelles,Sub-Saharan Africa,High income,54645228845139.8,3.0823797897770356e-05
Syrian Arab Republic,Middle East & North Africa,Low income,431197739458.0,0.05204874172858703
Turks and Caicos Islands,Latin America & Caribbean,High income,54645228845139.8,2.191252603943481e-05
Chad,Sub-Saharan Africa,Low income,431197739458.0,0.026240748286905414
East Asia & Pacific (IDA & IBRD countries),,,,
Europe & Central Asia (IDA & IBRD countries),,,,
Togo,Sub-Saharan Africa,Low income,431197739458.0,0.016744974723373496
Thailand,East Asia & Pacific,Upper middle income,23681696633120.81,0.02297474747814554
Tajikistan,Europe & Central Asia,Lower middle income,7908589633004.4,0.0010495910449517922
Turkmenistan,Europe & Central Asia,Upper middle income,23681696633120.81,0.0019099741573304384
Latin America & the Caribbean (IDA & IBRD countries),,,,
Timor-Leste,East Asia & Pacific,Lower middle income,7908589633004.4,0.0002564997960615352
Middle East & North Africa (IDA & IBRD countries),,,,
Tonga,East Asia & Pacific,Upper middle income,23681696633120.81,2.162251112886249e-05
South Asia (IDA & IBRD),,,,
Sub-Saharan Africa (IDA & IBRD countries),,,,
Trinidad and Tobago,Latin America & Caribbean,High income,54645228845139.8,0.0004364435526400253
Tunisia,Middle East & North Africa,Lower middle income,7908589633004.4,0.005298809981379733
Turkiye,Europe & Central Asia,Upper middle income,23681696633120.81,0.03208963495196393
Tuvalu,East Asia & Pacific,Upper middle income,23681696633120.81,2.2896648812806955e-06
Tanzania,Sub-Saharan Africa,Lower middle income,7908589633004.4,0.007730439500471927
Uganda,Sub-Saharan Africa,Low income,431197739458.0,0.08198804724356283
Ukraine,Europe & Central Asia,Lower middle income,7908589633004.4,0.01945770448852348
Upper middle income,,,,
