Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,2965375924107.4297,
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,22698805581.87,0.0702924861065995
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,183557569444.12,
Albania,Europe & Central Asia,Upper middle income,353875485613.52997,
Andorra,Europe & Central Asia,High income,2965375924107.4297,3.824413322372798e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,2965375924107.4297,
Argentina,Latin America & Caribbean,Upper middle income,353875485613.52997,0.09815034368877466
Armenia,Europe & Central Asia,Upper middle income,353875485613.52997,
American Samoa,East Asia & Pacific,Upper middle income,353875485613.52997,
Antigua and Barbuda,Latin America & Caribbean,High income,2965375924107.4297,
Australia,East Asia & Pacific,High income,2965375924107.4297,0.017549901734858295
Austria,Europe & Central Asia,High income,2965375924107.4297,0.007439061030226677
Azerbaijan,Europe & Central Asia,Upper middle income,353875485613.52997,
Burundi,Sub-Saharan Africa,Low income,22698805581.87,0.010873020190856557
Belgium,Europe & Central Asia,High income,2965375924107.4297,0.012547959844315502
Benin,Sub-Saharan Africa,Lower middle income,183557569444.12,0.0022354398254598616
Burkina Faso,Sub-Saharan Africa,Low income,22698805581.87,0.02549013347478231
Bangladesh,South Asia,Lower middle income,183557569444.12,0.03425762220562806
Bulgaria,Europe & Central Asia,Upper middle income,353875485613.52997,
Bahrain,Middle East & North Africa,High income,2965375924107.4297,
"Bahamas, The",Latin America & Caribbean,High income,2965375924107.4297,0.00019926647248876526
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,353875485613.52997,
Belarus,Europe & Central Asia,Upper middle income,353875485613.52997,
Belize,Latin America & Caribbean,Upper middle income,353875485613.52997,0.00018668289464997682
Bermuda,North America,High income,2965375924107.4297,7.938285263810348e-05
Bolivia,Latin America & Caribbean,Lower middle income,183557569444.12,0.006851341782354844
Brazil,Latin America & Caribbean,Upper middle income,353875485613.52997,0.16512830289356958
Barbados,Latin America & Caribbean,High income,2965375924107.4297,
Brunei Darussalam,East Asia & Pacific,High income,2965375924107.4297,9.132688830388871e-05
Bhutan,South Asia,Lower middle income,183557569444.12,
Botswana,Sub-Saharan Africa,Upper middle income,353875485613.52997,0.0004647591607394231
Central African Republic,Sub-Saharan Africa,Low income,22698805581.87,0.010146697242253118
Canada,North America,High income,2965375924107.4297,0.03813445677516846
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,2965375924107.4297,
Channel Islands,Europe & Central Asia,High income,2965375924107.4297,
Chile,Latin America & Caribbean,High income,2965375924107.4297,0.003997407954800188
China,East Asia & Pacific,Upper middle income,353875485613.52997,0.3212655428869111
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,183557569444.12,0.010075316455761901
Cameroon,Sub-Saharan Africa,Lower middle income,183557569444.12,0.008162300549834363
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,22698805581.87,0.27198403861968273
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,183557569444.12,0.0022372777333218015
Colombia,Latin America & Caribbean,Upper middle income,353875485613.52997,0.02450398257445291
Comoros,Sub-Saharan Africa,Lower middle income,183557569444.12,
Cabo Verde,Sub-Saharan Africa,Lower middle income,183557569444.12,
Costa Rica,Latin America & Caribbean,Upper middle income,353875485613.52997,0.003499116910721258
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,353875485613.52997,0.02298873819387551
Curacao,Latin America & Caribbean,High income,2965375924107.4297,
Cayman Islands,Latin America & Caribbean,High income,2965375924107.4297,
Cyprus,Europe & Central Asia,High income,2965375924107.4297,
Czechia,Europe & Central Asia,High income,2965375924107.4297,
