Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,15775676767414.2,3.7820757454438954e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,85087542891.5,
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,1006847082179.28,0.00870961509966271
Albania,Europe & Central Asia,Upper middle income,1958725026833.4,0.0010472303268193595
Andorra,Europe & Central Asia,High income,15775676767414.2,4.573026880787501e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,15775676767414.2,0.0022994686527762808
Argentina,Latin America & Caribbean,Upper middle income,1958725026833.4,0.06443324012867406
Armenia,Europe & Central Asia,Upper middle income,1958725026833.4,
American Samoa,East Asia & Pacific,Upper middle income,1958725026833.4,
Antigua and Barbuda,Latin America & Caribbean,High income,15775676767414.2,2.5269136384907116e-05
Australia,East Asia & Pacific,High income,15775676767414.2,0.014969500420279475
Austria,Europe & Central Asia,High income,15775676767414.2,0.008452188895973156
Azerbaijan,Europe & Central Asia,Upper middle income,1958725026833.4,
Burundi,Sub-Saharan Africa,Low income,85087542891.5,0.012721053895988444
Belgium,Europe & Central Asia,High income,15775676767414.2,0.010287926305338629
Benin,Sub-Saharan Africa,Lower middle income,1006847082179.28,0.0016092276728786284
Burkina Faso,Sub-Saharan Africa,Low income,85087542891.5,0.030745283705463953
Bangladesh,South Asia,Lower middle income,1006847082179.28,0.02639825474040289
Bulgaria,Europe & Central Asia,Upper middle income,1958725026833.4,0.011515624126407052
Bahrain,Middle East & North Africa,High income,15775676767414.2,0.00023469000231087148
"Bahamas, The",Latin America & Caribbean,High income,15775676767414.2,0.0001786230816937487
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,1958725026833.4,
Belarus,Europe & Central Asia,Upper middle income,1958725026833.4,
Belize,Latin America & Caribbean,Upper middle income,1958725026833.4,0.00016341924257611768
Bermuda,North America,High income,15775676767414.2,8.970138351991285e-05
Bolivia,Latin America & Caribbean,Lower middle income,1006847082179.28,0.004566349452042554
Brazil,Latin America & Caribbean,Upper middle income,1958725026833.4,0.13213493290501244
Barbados,Latin America & Caribbean,High income,15775676767414.2,0.00011490840898467079
Brunei Darussalam,East Asia & Pacific,High income,15775676767414.2,0.00017056114870189732
Bhutan,South Asia,Lower middle income,1006847082179.28,0.0002703896252157232
Botswana,Sub-Saharan Africa,Upper middle income,1958725026833.4,0.001350131727410114
Central African Republic,Sub-Saharan Africa,Low income,85087542891.5,0.014865858444319466
Canada,North America,High income,15775676767414.2,0.032160522016271044
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,15775676767414.2,0.013674342038091791
Channel Islands,Europe & Central Asia,High income,15775676767414.2,
Chile,Latin America & Caribbean,High income,15775676767414.2,0.0016506569053689017
China,East Asia & Pacific,Upper middle income,1958725026833.4,0.15946801910473948
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,1006847082179.28,0.010185429983869145
