Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,45293503671410.79,5.417181463373365e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,582753371260.2,0.026827569874356794
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,5254421313421.7,0.015548720212501753
Albania,Europe & Central Asia,Upper middle income,14604332915310.56,0.0008166701552315562
Andorra,Europe & Central Asia,High income,45293503671410.79,7.616913193619012e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,45293503671410.79,0.0063979815317955465
Argentina,Latin America & Caribbean,Upper middle income,14604332915310.56,0.029006939410145018
Armenia,Europe & Central Asia,Upper middle income,14604332915310.56,0.0006340779131576706
American Samoa,East Asia & Pacific,Upper middle income,14604332915310.56,3.923493139486646e-05
Antigua and Barbuda,Latin America & Caribbean,High income,45293503671410.79,2.5361252870465354e-05
Australia,East Asia & Pacific,High income,45293503671410.79,0.025359265830543407
Austria,Europe & Central Asia,High income,45293503671410.79,0.008660734282024721
Azerbaijan,Europe & Central Asia,Upper middle income,14604332915310.56,0.0036228491296943902
Burundi,Sub-Saharan Africa,Low income,582753371260.2,0.0034871273976597034
Belgium,Europe & Central Asia,High income,45293503671410.79,0.010628919402935755
Benin,Sub-Saharan Africa,Lower middle income,5254421313421.7,0.001814727910501441
Burkina Faso,Sub-Saharan Africa,Low income,582753371260.2,0.017348023130502054
Bangladesh,South Asia,Lower middle income,5254421313421.7,0.021939428363982837
Bulgaria,Europe & Central Asia,Upper middle income,14604332915310.56,0.003470344133272057
Bahrain,Middle East & North Africa,High income,45293503671410.79,0.0005677032950142514
"Bahamas, The",Latin America & Caribbean,High income,45293503671410.79,0.0002228964240267514
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,14604332915310.56,0.0011761428040299325
Belarus,Europe & Central Asia,Upper middle income,14604332915310.56,0.0039181858631153485
Belize,Latin America & Caribbean,Upper middle income,14604332915310.56,0.00011904001436295872
Bermuda,North America,High income,45293503671410.79,0.00014647853361336906
Bolivia,Latin America & Caribbean,Lower middle income,5254421313421.7,0.0037396375615727094
Brazil,Latin America & Caribbean,Upper middle income,14604332915310.56,0.15124757924987556
Barbados,Latin America & Caribbean,High income,45293503671410.79,0.00010001275972958758
Brunei Darussalam,East Asia & Pacific,High income,45293503671410.79,0.0003026343653262593
Bhutan,South Asia,Lower middle income,5254421313421.7,0.00029460738407974024
Botswana,Sub-Saharan Africa,Upper middle income,14604332915310.56,0.0008653130551243167
Central African Republic,Sub-Saharan Africa,Low income,582753371260.2,0.0036766692080505026
Canada,North America,High income,45293503671410.79,0.03570799052626311
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,45293503671410.79,0.01322156493665104
Channel Islands,Europe & Central Asia,High income,45293503671410.79,
Chile,Latin America & Caribbean,High income,45293503671410.79,0.0047932922472729
China,East Asia & Pacific,Upper middle income,14604332915310.56,0.41680506978983484
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,5254421313421.7,0.0066489349089232696
Cameroon,Sub-Saharan Africa,Lower middle income,5254421313421.7,0.005235114976169851
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,582753371260.2,0.03700659851587694
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,5254421313421.7,0.0025023488635017186
Colombia,Latin America & Caribbean,Upper middle income,14604332915310.56,0.01962177948570178
Comoros,Sub-Saharan Africa,Lower middle income,5254421313421.7,0.0001728028015531782
Cabo Verde,Sub-Saharan Africa,Lower middle income,5254421313421.7,0.0003166691385690298
Costa Rica,Latin America & Caribbean,Upper middle income,14604332915310.56,0.002578591916616767
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,14604332915310.56,0.004078444616977796
Curacao,Latin America & Caribbean,High income,45293503671410.79,
Cayman Islands,Latin America & Caribbean,High income,45293503671410.79,9.177896216988592e-05
Cyprus,Europe & Central Asia,High income,45293503671410.79,0.0005696235844144927
Czechia,Europe & Central Asia,High income,45293503671410.79,0.004615893738685637
Germany,Europe & Central Asia,High income,45293503671410.79,0.07505866679388436
Djibouti,Middle East & North Africa,Lower middle income,5254421313421.7,0.000214792768352457
Dominica,Latin America & Caribbean,Upper middle income,14604332915310.56,3.381365850557227e-05
Denmark,Europe & Central Asia,High income,45293503671410.79,0.007109076885196738
Dominican Republic,Latin America & Caribbean,Upper middle income,14604332915310.56,0.0036879586262742125
Algeria,Middle East & North Africa,Lower middle income,5254421313421.7,0.030680257707584046
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,14604332915310.56,0.004762652796491726
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,5254421313421.7,0.04167614032788641
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,582753371260.2,0.0027275954552827115
Spain,Europe & Central Asia,High income,45293503671410.79,0.0313976593711304
Estonia,Europe & Central Asia,High income,45293503671410.79,0.0004310436540223581
Ethiopia,Sub-Saharan Africa,Low income,582753371260.2,0.051366138421933785
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,45293503671410.79,0.005506838283244495
Fiji,East Asia & Pacific,Upper middle income,14604332915310.56,0.0002150171091147866
France,Europe & Central Asia,High income,45293503671410.79,0.05840109034597915
Faroe Islands,Europe & Central Asia,High income,45293503671410.79,5.1481696711217795e-05
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,5254421313421.7,5.651318809199729e-05
Gabon,Sub-Saharan Africa,Upper middle income,14604332915310.56,0.0009841320380290966
United Kingdom,Europe & Central Asia,High income,45293503671410.79,0.055005680683796805
Georgia,Europe & Central Asia,Upper middle income,14604332915310.56,0.0008383474722193186
Ghana,Sub-Saharan Africa,Lower middle income,5254421313421.7,0.006127653432501972
Gibraltar,Europe & Central Asia,High income,45293503671410.79,
Guinea,Sub-Saharan Africa,Low income,582753371260.2,0.011760494569391208
"Gambia, The",Sub-Saharan Africa,Low income,582753371260.2,0.002648277074163709
Guinea-Bissau,Sub-Saharan Africa,Low income,582753371260.2,0.0014583843974375372
Equatorial Guinea,Sub-Saharan Africa,Upper middle income,14604332915310.56,0.0011170960205855506
Greece,Europe & Central Asia,High income,45293503671410.79,0.006559991520098388
Grenada,Latin America & Caribbean,Upper middle income,14604332915310.56,5.2793459569228424e-05
Greenland,Europe & Central Asia,High income,45293503671410.79,5.526523360081745e-05
Guatemala,Latin America & Caribbean,Upper middle income,14604332915310.56,0.002785230401476028
Guam,East Asia & Pacific,High income,45293503671410.79,0.00010926511748579528
