Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,19741391522056.3,4.417454758068462e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,138291261350.4,
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,923847944229.48,0.011477846118761362
Albania,Europe & Central Asia,Upper middle income,2478784771923.014,0.0004435879389185428
Andorra,Europe & Central Asia,High income,19741391522056.3,5.607145685567661e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,19741391522056.3,0.002611374459819752
Argentina,Latin America & Caribbean,Upper middle income,2478784771923.014,0.0765375042435884
Armenia,Europe & Central Asia,Upper middle income,2478784771923.014,0.0008350342286451185
American Samoa,East Asia & Pacific,Upper middle income,2478784771923.014,
Antigua and Barbuda,Latin America & Caribbean,High income,19741391522056.3,2.4400884145466987e-05
Australia,East Asia & Pacific,High income,19741391522056.3,0.016512868388015467
Austria,Europe & Central Asia,High income,19741391522056.3,0.008803533418899404
Azerbaijan,Europe & Central Asia,Upper middle income,2478784771923.014,0.0035470468878905444
Burundi,Sub-Saharan Africa,Low income,138291261350.4,0.008441592524361073
Belgium,Europe & Central Asia,High income,19741391522056.3,0.010663432705075734
Benin,Sub-Saharan Africa,Lower middle income,923847944229.48,0.0021501783625840674
Burkina Faso,Sub-Saharan Africa,Low income,138291261350.4,0.02266987554662963
Bangladesh,South Asia,Lower middle income,923847944229.48,0.03350928488109542
Bulgaria,Europe & Central Asia,Upper middle income,2478784771923.014,0.004414884467161751
Bahrain,Middle East & North Africa,High income,19741391522056.3,0.00023383475267396781
"Bahamas, The",Latin America & Caribbean,High income,19741391522056.3,0.00015759578024294893
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2478784771923.014,
Belarus,Europe & Central Asia,Upper middle income,2478784771923.014,0.007261622793509336
Belize,Latin America & Caribbean,Upper middle income,2478784771923.014,0.00024165066962844955
Bermuda,North America,High income,19741391522056.3,8.281584396790819e-05
Bolivia,Latin America & Caribbean,Lower middle income,923847944229.48,0.005783716279691967
Brazil,Latin America & Caribbean,Upper middle income,2478784771923.014,0.1382165179811911
Barbados,Latin America & Caribbean,High income,19741391522056.3,0.00010235264822859519
Brunei Darussalam,East Asia & Pacific,High income,19741391522056.3,0.00018750790940265123
Bhutan,South Asia,Lower middle income,923847944229.48,0.0002601293828720211
Botswana,Sub-Saharan Africa,Upper middle income,2478784771923.014,0.0015906152408469189
Central African Republic,Sub-Saharan Africa,Low income,138291261350.4,0.009959957104664994
Canada,North America,High income,19741391522056.3,0.030916159041681733
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,19741391522056.3,0.013621228255341884
Channel Islands,Europe & Central Asia,High income,19741391522056.3,
Chile,Latin America & Caribbean,High income,19741391522056.3,0.0019165211169500707
China,East Asia & Pacific,Upper middle income,2478784771923.014,0.1546616730675586
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,923847944229.48,0.011357528022375158
Cameroon,Sub-Saharan Africa,Lower middle income,923847944229.48,0.012816170396823381
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,138291261350.4,0.06966392000424208
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,923847944229.48,0.0029494610287547035
Colombia,Latin America & Caribbean,Upper middle income,2478784771923.014,0.019838578350168792
Comoros,Sub-Saharan Africa,Lower middle income,923847944229.48,0.0004590677494592694
Cabo Verde,Sub-Saharan Africa,Lower middle income,923847944229.48,0.00034619015022731525
Costa Rica,Latin America & Caribbean,Upper middle income,2478784771923.014,0.002903146805447416
