Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,31799582306207.2,6.428179019197338e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,207508262713.1,0.021876241575383884
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,1907223341088.7,0.009339600895840535
Albania,Europe & Central Asia,Upper middle income,4809814612895.99,0.0011666762045161897
Andorra,Europe & Central Asia,High income,31799582306207.2,7.426911584115357e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,31799582306207.2,0.003910302934253573
Argentina,Latin America & Caribbean,Upper middle income,4809814612895.99,0.02652638620580427
Armenia,Europe & Central Asia,Upper middle income,4809814612895.99,0.00058361106090737
American Samoa,East Asia & Pacific,Upper middle income,4809814612895.99,0.00010894390785770837
Antigua and Barbuda,Latin America & Caribbean,High income,31799582306207.2,2.6931054881586716e-05
Australia,East Asia & Pacific,High income,31799582306207.2,0.014701388071652298
Austria,Europe & Central Asia,High income,31799582306207.2,0.008247718396879848
Azerbaijan,Europe & Central Asia,Upper middle income,4809814612895.99,0.0015128969577101153
Burundi,Sub-Saharan Africa,Low income,207508262713.1,0.003781316528512697
Belgium,Europe & Central Asia,High income,31799582306207.2,0.010002741449151394
Benin,Sub-Saharan Africa,Lower middle income,1907223341088.7,0.002804736193584168
Burkina Faso,Sub-Saharan Africa,Low income,207508262713.1,0.022846166668334385
Bangladesh,South Asia,Lower middle income,1907223341088.7,0.03154267667134332
Bulgaria,Europe & Central Asia,Upper middle income,4809814612895.99,0.004396215675403881
Bahrain,Middle East & North Africa,High income,31799582306207.2,0.0003482691603731607
"Bahamas, The",Latin America & Caribbean,High income,31799582306207.2,0.0002789373116472848
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,4809814612895.99,0.0017669206738683458
Belarus,Europe & Central Asia,Upper middle income,4809814612895.99,0.003706544379735643
Belize,Latin America & Caribbean,Upper middle income,4809814612895.99,0.00026986487099104093
Bermuda,North America,High income,31799582306207.2,0.0001316534588312124
Bolivia,Latin America & Caribbean,Lower middle income,1907223341088.7,0.004237765258989723
Brazil,Latin America & Caribbean,Upper middle income,4809814612895.99,0.11606039835782574
Barbados,Latin America & Caribbean,High income,31799582306207.2,0.0001009289986608885
Brunei Darussalam,East Asia & Pacific,High income,31799582306207.2,0.00020620815147373884
Bhutan,South Asia,Lower middle income,1907223341088.7,0.00031671275455091424
Botswana,Sub-Saharan Africa,Upper middle income,4809814612895.99,0.001561719687253658
Central African Republic,Sub-Saharan Africa,Low income,207508262713.1,0.005504916088952855
Canada,North America,High income,31799582306207.2,0.028162036575719192
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,31799582306207.2,0.01138615584674909
Channel Islands,Europe & Central Asia,High income,31799582306207.2,0.00023058712046568924
Chile,Latin America & Caribbean,High income,31799582306207.2,0.0024059302571425886
China,East Asia & Pacific,Upper middle income,4809814612895.99,0.34518794041426454
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,1907223341088.7,0.011142772236558757
Cameroon,Sub-Saharan Africa,Lower middle income,1907223341088.7,0.008373594957098033
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,207508262713.1,0.04307089724112355
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,1907223341088.7,0.0018370807285737025
Colombia,Latin America & Caribbean,Upper middle income,4809814612895.99,0.01967672068674938
Comoros,Sub-Saharan Africa,Lower middle income,1907223341088.7,0.00028674417579632896
Cabo Verde,Sub-Saharan Africa,Lower middle income,1907223341088.7,0.0004264107151896362
Costa Rica,Latin America & Caribbean,Upper middle income,4809814612895.99,0.0035909410023187297
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,4809814612895.99,0.007464154627444961
Curacao,Latin America & Caribbean,High income,31799582306207.2,
Cayman Islands,Latin America & Caribbean,High income,31799582306207.2,
Cyprus,Europe & Central Asia,High income,31799582306207.2,0.00045746906006247757
Czechia,Europe & Central Asia,High income,31799582306207.2,0.0031475256195570432
Germany,Europe & Central Asia,High income,31799582306207.2,0.07866895784702449
Djibouti,Middle East & North Africa,Lower middle income,1907223341088.7,0.0003261519781657655
Dominica,Latin America & Caribbean,Upper middle income,4809814612895.99,7.137720239352268e-05
Denmark,Europe & Central Asia,High income,31799582306207.2,0.006858454865849864
Dominican Republic,Latin America & Caribbean,Upper middle income,4809814612895.99,0.004449894553235837
Algeria,Middle East & North Africa,Lower middle income,1907223341088.7,0.03558252824981751
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,4809814612895.99,0.006743057812049885
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,1907223341088.7,0.04209704223322317
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,207508262713.1,0.004193797836393631
Spain,Europe & Central Asia,High income,31799582306207.2,0.028537859122220604
Estonia,Europe & Central Asia,High income,31799582306207.2,0.00031050763506640833
Ethiopia,Sub-Saharan Africa,Low income,207508262713.1,0.041558303208017684
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,31799582306207.2,0.005397932537198577
Fiji,East Asia & Pacific,Upper middle income,4809814612895.99,0.00047828322277371443
France,Europe & Central Asia,High income,31799582306207.2,0.05800516441500398
Faroe Islands,Europe & Central Asia,High income,31799582306207.2,4.723129412636423e-05
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,1907223341088.7,0.00012868597752159407
Gabon,Sub-Saharan Africa,Upper middle income,4809814612895.99,0.001353878305317714
United Kingdom,Europe & Central Asia,High income,31799582306207.2,0.06467411993642931
Georgia,Europe & Central Asia,Upper middle income,4809814612895.99,0.0008298209424327161
Ghana,Sub-Saharan Africa,Lower middle income,1907223341088.7,0.004001842043650323
Gibraltar,Europe & Central Asia,High income,31799582306207.2,
Guinea,Sub-Saharan Africa,Low income,207508262713.1,0.01660869621738887
"Gambia, The",Sub-Saharan Africa,Low income,207508262713.1,0.0023470815823530733
Guinea-Bissau,Sub-Saharan Africa,Low income,207508262713.1,0.002300913671857646
Equatorial Guinea,Sub-Saharan Africa,Upper middle income,4809814612895.99,0.0005165991072375104
Greece,Europe & Central Asia,High income,31799582306207.2,0.006363920068236176
Grenada,Latin America & Caribbean,Upper middle income,4809814612895.99,0.00012287758572136477
Greenland,Europe & Central Asia,High income,31799582306207.2,4.901804743818082e-05
Guatemala,Latin America & Caribbean,Upper middle income,4809814612895.99,0.004485900920411749
