Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,43257890356458.2,5.9032728225008195e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,515959930315.0,0.023557712515736098
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,4296000293255.4,0.01636572675387855
Albania,Europe & Central Asia,Upper middle income,11983171083144.4,0.0010050935601630068
Andorra,Europe & Central Asia,High income,43257890356458.2,8.494194995922698e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,43257890356458.2,0.005861289071443277
Argentina,Latin America & Caribbean,Upper middle income,11983171083144.4,0.027786968715515212
Armenia,Europe & Central Asia,Upper middle income,11983171083144.4,0.000721673477579256
American Samoa,East Asia & Pacific,Upper middle income,11983171083144.4,5.632899633298727e-05
Antigua and Barbuda,Latin America & Caribbean,High income,43257890356458.2,2.839550472476095e-05
Australia,East Asia & Pacific,High income,43257890356458.2,0.02146722811371129
Austria,Europe & Central Asia,High income,43257890356458.2,0.009287531053627058
Azerbaijan,Europe & Central Asia,Upper middle income,11983171083144.4,0.0036961410392697034
Burundi,Sub-Saharan Africa,Low income,515959930315.0,0.0034527004663179937
Belgium,Europe & Central Asia,High income,43257890356458.2,0.01117146481295874
Benin,Sub-Saharan Africa,Lower middle income,4296000293255.4,0.0022669055698830774
Burkina Faso,Sub-Saharan Africa,Low income,515959930315.0,0.018316727289714594
Bangladesh,South Asia,Lower middle income,4296000293255.4,0.023854281425652504
Bulgaria,Europe & Central Asia,Upper middle income,11983171083144.4,0.004341380508217609
Bahrain,Middle East & North Africa,High income,43257890356458.2,0.000530266684204479
"Bahamas, The",Latin America & Caribbean,High income,43257890356458.2,0.00023075466505059785
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,11983171083144.4,0.0014698810833783161
Belarus,Europe & Central Asia,Upper middle income,11983171083144.4,0.004245460379311432
Belize,Latin America & Caribbean,Upper middle income,11983171083144.4,0.00014023833827790387
Bermuda,North America,High income,43257890356458.2,0.00015386788271810138
Bolivia,Latin America & Caribbean,Lower middle income,4296000293255.4,0.0040363107565945236
Brazil,Latin America & Caribbean,Upper middle income,11983171083144.4,0.13911342735854287
Barbados,Latin America & Caribbean,High income,43257890356458.2,0.00010323335842782952
Brunei Darussalam,East Asia & Pacific,High income,43257890356458.2,0.0002481019346427214
Bhutan,South Asia,Lower middle income,4296000293255.4,0.0002872472550659198
Botswana,Sub-Saharan Africa,Upper middle income,11983171083144.4,0.0008443940728871649
Central African Republic,Sub-Saharan Africa,Low income,515959930315.0,0.00400686496088531
Canada,North America,High income,43257890356458.2,0.03177755523148794
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,43257890356458.2,0.012811836070439772
Channel Islands,Europe & Central Asia,High income,43257890356458.2,
Chile,Latin America & Caribbean,High income,43257890356458.2,0.0039625834405585805
China,East Asia & Pacific,Upper middle income,11983171083144.4,0.42573872680296465
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,4296000293255.4,0.007887991758334222
Cameroon,Sub-Saharan Africa,Lower middle income,4296000293255.4,0.006502087936738269
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,515959930315.0,0.036143065025640526
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,4296000293255.4,0.002263337925340766
Colombia,Latin America & Caribbean,Upper middle income,11983171083144.4,0.019393697910805297
Comoros,Sub-Saharan Africa,Lower middle income,4296000293255.4,0.00021074046294209062
Cabo Verde,Sub-Saharan Africa,Lower middle income,4296000293255.4,0.00039519021883341115
Costa Rica,Latin America & Caribbean,Upper middle income,11983171083144.4,0.0025657408872553863
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,11983171083144.4,0.004796850606752481
Curacao,Latin America & Caribbean,High income,43257890356458.2,
Cayman Islands,Latin America & Caribbean,High income,43257890356458.2,9.898468648646747e-05
Cyprus,Europe & Central Asia,High income,43257890356458.2,0.0005997840292534394
Czechia,Europe & Central Asia,High income,43257890356458.2,0.004795287016788859
Germany,Europe & Central Asia,High income,43257890356458.2,0.07885867692321974
Djibouti,Middle East & North Africa,Lower middle income,4296000293255.4,0.000244206381141797
Dominica,Latin America & Caribbean,Upper middle income,11983171083144.4,4.081340996524155e-05
Denmark,Europe & Central Asia,High income,43257890356458.2,0.0074261827692676695
Dominican Republic,Latin America & Caribbean,Upper middle income,11983171083144.4,0.004027400840991435
Algeria,Middle East & North Africa,Lower middle income,4296000293255.4,0.03193924362980548
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,11983171083144.4,0.0052172906124940965
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,4296000293255.4,0.04402862827941504
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,515959930315.0,0.0035985266333888838
Spain,Europe & Central Asia,High income,43257890356458.2,0.03447856536021134
Estonia,Europe & Central Asia,High income,43257890356458.2,0.00045386012207756404
Ethiopia,Sub-Saharan Africa,Low income,515959930315.0,0.06286803918319116
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,43257890356458.2,0.00586015633011918
Fiji,East Asia & Pacific,Upper middle income,11983171083144.4,0.00023955467347352134
France,Europe & Central Asia,High income,43257890356458.2,0.06243693295590338
Faroe Islands,Europe & Central Asia,High income,43257890356458.2,5.30782018512655e-05
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,4296000293255.4,6.52431519709249e-05
Gabon,Sub-Saharan Africa,Upper middle income,11983171083144.4,0.0010108926574568565
United Kingdom,Europe & Central Asia,High income,43257890356458.2,0.05588899458752864
