Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,22996632901005.5,5.417358538369017e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,106360795331.3,
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,1127700469003.66,0.00393572685211466
Albania,Europe & Central Asia,Upper middle income,3125348853776.36,0.000601837301371092
Andorra,Europe & Central Asia,High income,22996632901005.5,4.424774393626594e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,22996632901005.5,0.0025788598807178834
Argentina,Latin America & Caribbean,Upper middle income,3125348853776.36,0.08237160459349528
Armenia,Europe & Central Asia,Upper middle income,3125348853776.36,0.0004208037881630057
American Samoa,East Asia & Pacific,Upper middle income,3125348853776.36,
Antigua and Barbuda,Latin America & Caribbean,High income,22996632901005.5,2.5631127484503523e-05
Australia,East Asia & Pacific,High income,22996632901005.5,0.014037228901709588
Austria,Europe & Central Asia,High income,22996632901005.5,0.008850643521430508
Azerbaijan,Europe & Central Asia,Upper middle income,3125348853776.36,0.0003818172491554409
Burundi,Sub-Saharan Africa,Low income,106360795331.3,0.008697101101196644
Belgium,Europe & Central Asia,High income,22996632901005.5,0.010648689356140165
Benin,Sub-Saharan Africa,Lower middle income,1127700469003.66,0.0014171102840915936
Burkina Faso,Sub-Saharan Africa,Low income,106360795331.3,0.01781944763666365
Bangladesh,South Asia,Lower middle income,1127700469003.66,0.029944707669435584
Bulgaria,Europe & Central Asia,Upper middle income,3125348853776.36,0.0031028270531408384
Bahrain,Middle East & North Africa,High income,22996632901005.5,0.00024210298442240932
"Bahamas, The",Latin America & Caribbean,High income,22996632901005.5,0.00014171639883234837
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,3125348853776.36,0.0004018119345245615
Belarus,Europe & Central Asia,Upper middle income,3125348853776.36,0.004777714382494495
Belize,Latin America & Caribbean,Upper middle income,3125348853776.36,0.00024685244306977004
Bermuda,North America,High income,22996632901005.5,8.119276017657179e-05
Bolivia,Latin America & Caribbean,Lower middle income,1127700469003.66,0.005303930457956197
Brazil,Latin America & Caribbean,Upper middle income,3125348853776.36,0.16809963449846416
Barbados,Latin America & Caribbean,High income,22996632901005.5,9.355043019823719e-05
Brunei Darussalam,East Asia & Pacific,High income,22996632901005.5,0.00017773636591038883
Bhutan,South Asia,Lower middle income,1127700469003.66,0.00022965814488737208
Botswana,Sub-Saharan Africa,Upper middle income,3125348853776.36,0.0013628337821723323
Central African Republic,Sub-Saharan Africa,Low income,106360795331.3,0.008002707651336217
