Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,21366117407501.1,5.0698973629139654e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,107468196246.4,
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,1043909605137.24,0.005526072749605175
Albania,Europe & Central Asia,Upper middle income,2818968353763.454,0.00042047845851747454
Andorra,Europe & Central Asia,High income,21366117407501.1,4.713190215113481e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,21366117407501.1,0.002603429027001013
Argentina,Latin America & Caribbean,Upper middle income,2818968353763.454,0.0839817870548062
Armenia,Europe & Central Asia,Upper middle income,2818968353763.454,0.00042615335762680395
American Samoa,East Asia & Pacific,Upper middle income,2818968353763.454,
Antigua and Barbuda,Latin America & Caribbean,High income,21366117407501.1,2.504779244132179e-05
Australia,East Asia & Pacific,High income,21366117407501.1,0.01460901829035238
Austria,Europe & Central Asia,High income,21366117407501.1,0.00891036945875634
Azerbaijan,Europe & Central Asia,Upper middle income,2818968353763.454,0.0005569413356144907
Burundi,Sub-Saharan Africa,Low income,107468196246.4,0.008734050117003268
Belgium,Europe & Central Asia,High income,21366117407501.1,0.010517680667668044
Benin,Sub-Saharan Africa,Lower middle income,1043909605137.24,0.002178883978848887
Burkina Faso,Sub-Saharan Africa,Low income,107468196246.4,0.029771935695879694
Bangladesh,South Asia,Lower middle income,1043909605137.24,0.03177144769507096
Bulgaria,Europe & Central Asia,Upper middle income,2818968353763.454,0.0038417281735503815
Bahrain,Middle East & North Africa,High income,21366117407501.1,0.00024338843870502736
"Bahamas, The",Latin America & Caribbean,High income,21366117407501.1,0.00014471510855381132
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2818968353763.454,
Belarus,Europe & Central Asia,Upper middle income,2818968353763.454,0.005775514192723773
Belize,Latin America & Caribbean,Upper middle income,2818968353763.454,0.0002664095178640016
Bermuda,North America,High income,21366117407501.1,8.519844131161227e-05
Bolivia,Latin America & Caribbean,Lower middle income,1043909605137.24,0.005493460930696272
Brazil,Latin America & Caribbean,Upper middle income,2818968353763.454,0.13064921410284996
Barbados,Latin America & Caribbean,High income,21366117407501.1,9.657075628890877e-05
Brunei Darussalam,East Asia & Pacific,High income,21366117407501.1,0.0001921596738281795
Bhutan,South Asia,Lower middle income,1043909605137.24,0.00021649201241930198
Botswana,Sub-Saharan Africa,Upper middle income,2818968353763.454,0.001475747766890001
Central African Republic,Sub-Saharan Africa,Low income,107468196246.4,0.011899159115577294
Canada,North America,High income,21366117407501.1,0.02701337772286929
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,21366117407501.1,0.012741575589415424
Channel Islands,Europe & Central Asia,High income,21366117407501.1,
Chile,Latin America & Caribbean,High income,21366117407501.1,0.0023072873835605153
China,East Asia & Pacific,Upper middle income,2818968353763.454,0.15776374339437454
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,1043909605137.24,0.010581145546168094
Cameroon,Sub-Saharan Africa,Lower middle income,1043909605137.24,0.015501163541715492
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,107468196246.4,0.09962246269075761
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,1043909605137.24,0.0025714138511515076
Colombia,Latin America & Caribbean,Upper middle income,2818968353763.454,0.02357131988171858
Comoros,Sub-Saharan Africa,Lower middle income,1043909605137.24,0.0004338320491269557
Cabo Verde,Sub-Saharan Africa,Lower middle income,1043909605137.24,0.0004697891343144851
Costa Rica,Latin America & Caribbean,Upper middle income,2818968353763.454,0.003399423143649849
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,2818968353763.454,0.007934553374868033
Curacao,Latin America & Caribbean,High income,21366117407501.1,
Cayman Islands,Latin America & Caribbean,High income,21366117407501.1,
Cyprus,Europe & Central Asia,High income,21366117407501.1,0.0003084458875849066
Czechia,Europe & Central Asia,High income,21366117407501.1,0.0019126895132876467
Germany,Europe & Central Asia,High income,21366117407501.1,0.09694414574698593
Djibouti,Middle East & North Africa,Lower middle income,1043909605137.24,0.00044644523520667273
Dominica,Latin America & Caribbean,Upper middle income,2818968353763.454,8.709779433040157e-05
Denmark,Europe & Central Asia,High income,21366117407501.1,0.006702013157979162
Dominican Republic,Latin America & Caribbean,Upper middle income,2818968353763.454,0.004640365111774384
Algeria,Middle East & North Africa,Lower middle income,1043909605137.24,0.04784475512363332
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,2818968353763.454,0.006718314994106241
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,1043909605137.24,0.04461941074569999
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,107468196246.4,0.004353592329094972
Spain,Europe & Central Asia,High income,21366117407501.1,0.02457517151972867
Estonia,Europe & Central Asia,High income,21366117407501.1,
Ethiopia,Sub-Saharan Africa,Low income,107468196246.4,0.0821704748235766
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,21366117407501.1,0.004175494920601681
Fiji,East Asia & Pacific,Upper middle income,2818968353763.454,0.0005803806615337714
France,Europe & Central Asia,High income,21366117407501.1,0.061912043951213684
Faroe Islands,Europe & Central Asia,High income,21366117407501.1,
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,1043909605137.24,0.00019005477009086135
Gabon,Sub-Saharan Africa,Upper middle income,2818968353763.454,0.0015532792608878724
United Kingdom,Europe & Central Asia,High income,21366117407501.1,0.04967631599868364
Georgia,Europe & Central Asia,Upper middle income,2818968353763.454,0.0009582162663847564
Ghana,Sub-Saharan Africa,Lower middle income,1043909605137.24,0.005715299244914633
Gibraltar,Europe & Central Asia,High income,21366117407501.1,
Guinea,Sub-Saharan Africa,Low income,107468196246.4,0.030512251256937274
"Gambia, The",Sub-Saharan Africa,Low income,107468196246.4,0.007025730164567572
Guinea-Bissau,Sub-Saharan Africa,Low income,107468196246.4,0.0022041946359357
Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2818968353763.454,4.826159045679591e-05
Greece,Europe & Central Asia,High income,21366117407501.1,0.005092595810682943
Grenada,Latin America & Caribbean,Upper middle income,2818968353763.454,0.00010990268293944708
Greenland,Europe & Central Asia,High income,21366117407501.1,4.339673470924936e-05
Guatemala,Latin America & Caribbean,Upper middle income,2818968353763.454,0.004044012213823027
Guam,East Asia & Pacific,High income,21366117407501.1,
Guyana,Latin America & Caribbean,Upper middle income,2818968353763.454,0.0001610877901107877
High income,,,,
"Hong Kong SAR, China",East Asia & Pacific,High income,21366117407501.1,0.005632937313999162
Honduras,Latin America & Caribbean,Lower middle income,1043909605137.24,0.004719497654542892
Heavily indebted poor countries (HIPC),,,,
Croatia,Europe & Central Asia,High income,21366117407501.1,
Haiti,Latin America & Caribbean,Lower middle income,1043909605137.24,0.001799244620182484
Hungary,Europe & Central Asia,High income,21366117407501.1,0.0018779695054429103
IBRD only,,,,
IDA & IBRD total,,,,
IDA total,,,,
IDA blend,,,,
Indonesia,East Asia & Pacific,Lower middle income,1043909605137.24,0.15136080674267505
IDA only,,,,
Isle of Man,Europe & Central Asia,High income,21366117407501.1,
India,South Asia,Lower middle income,1043909605137.24,0.2675480698956513
Ireland,Europe & Central Asia,High income,21366117407501.1,0.0024532991471626735
"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,1043909605137.24,0.06106239747034399
Iraq,Middle East & North Africa,Upper middle income,2818968353763.454,0.00036607182185011247
Iceland,Europe & Central Asia,High income,21366117407501.1,0.00029104873915074595
Israel,Middle East & North Africa,High income,21366117407501.1,
Italy,Europe & Central Asia,High income,21366117407501.1,0.049843402977188526
Jamaica,Latin America & Caribbean,Upper middle income,2818968353763.454,0.0019298069684738604
Jordan,Middle East & North Africa,Upper middle income,2818968353763.454,0.001988672112801736
Japan,East Asia & Pacific,High income,21366117407501.1,0.20846744942233933
Kazakhstan,Europe & Central Asia,Upper middle income,2818968353763.454,0.008304194280417353
Kenya,Sub-Saharan Africa,Lower middle income,1043909605137.24,0.005509854384608165
Kyrgyz Republic,Europe & Central Asia,Lower middle income,1043909605137.24,0.0019429799716550605
Cambodia,East Asia & Pacific,Lower middle income,1043909605137.24,0.0024271522931977405
Kiribati,East Asia & Pacific,Lower middle income,1043909605137.24,4.49460608553665e-05
St. Kitts and Nevis,Latin America & Caribbean,High income,21366117407501.1,1.234457110618526e-05
"Korea, Rep.",East Asia & Pacific,High income,21366117407501.1,0.018377976330980234
Kuwait,Middle East & North Africa,High income,21366117407501.1,0.001120530741939796
Latin America & Caribbean (excluding high income),,,,
Lao PDR,East Asia & Pacific,Lower middle income,1043909605137.24,0.0012719000270386865
Lebanon,Middle East & North Africa,Lower middle income,1043909605137.24,0.007607693667073712
Liberia,Sub-Saharan Africa,Low income,107468196246.4,
Libya,Middle East & North Africa,Upper middle income,2818968353763.454,0.010875265833357595
St. Lucia,Latin America & Caribbean,Upper middle income,2818968353763.454,0.00024293100484286753
Latin America & Caribbean,,,,
Least developed countries: UN classification,,,,
Low income,,,,
Liechtenstein,Europe & Central Asia,High income,21366117407501.1,7.830643546930129e-05
Sri Lanka,South Asia,Lower middle income,1043909605137.24,0.009903807365237148
Lower middle income,,,,
Low & middle income,,,,
Lesotho,Sub-Saharan Africa,Lower middle income,1043909605137.24,0.000800445554086215
Late-demographic dividend,,,,
Lithuania,Europe & Central Asia,High income,21366117407501.1,
Luxembourg,Europe & Central Asia,High income,21366117407501.1,0.00074536336753485
Latvia,Europe & Central Asia,High income,21366117407501.1,
"Macao SAR, China",East Asia & Pacific,High income,21366117407501.1,0.0002651661250822745
St. Martin (French part),Latin America & Caribbean,High income,21366117407501.1,
Morocco,Middle East & North Africa,Lower middle income,1043909605137.24,0.03032396053089131
Monaco,Europe & Central Asia,High income,21366117407501.1,0.00012048526926545052
Moldova,Europe & Central Asia,Upper middle income,2818968353763.454,
Madagascar,Sub-Saharan Africa,Low income,107468196246.4,0.03780931532230973
Maldives,South Asia,Upper middle income,2818968353763.454,0.00011437440820133974
Middle East & North Africa,,,,
Mexico,Latin America & Caribbean,Upper middle income,2818968353763.454,0.17763094052882647
Marshall Islands,East Asia & Pacific,Upper middle income,2818968353763.454,3.52827657207343e-05
Middle income,,,,
North Macedonia,Europe & Central Asia,Upper middle income,2818968353763.454,0.0009515739662060396
Mali,Sub-Saharan Africa,Low income,107468196246.4,0.02622432662346287
Malta,Middle East & North Africa,High income,21366117407501.1,0.00012679787699981822
Myanmar,East Asia & Pacific,Lower middle income,1043909605137.24,0.002691562921897447
Middle East & North Africa (excluding high income),,,,
Montenegro,Europe & Central Asia,Upper middle income,2818968353763.454,
Mongolia,East Asia & Pacific,Lower middle income,1043909605137.24,0.0007360806246236046
Northern Mariana Islands,East Asia & Pacific,High income,21366117407501.1,
Mozambique,Sub-Saharan Africa,Low income,107468196246.4,0.025398682459895062
Mauritania,Sub-Saharan Africa,Lower middle income,1043909605137.24,0.001769646148391492
