Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,50933261266950.2,6.0710402084668125e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,500563356436.0,0.03775017044104388
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,7412211094913.5,0.009305289408626172
Albania,Europe & Central Asia,Upper middle income,21644832620154.98,0.0006015149003682514
Andorra,Europe & Central Asia,High income,50933261266950.2,5.89041556611803e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,50933261266950.2,0.007667229434872264
Argentina,Latin America & Caribbean,Upper middle income,21644832620154.98,0.029735919482263545
Armenia,Europe & Central Asia,Upper middle income,21644832620154.98,0.0005325732366840294
American Samoa,East Asia & Pacific,Upper middle income,21644832620154.98,2.8274646921045027e-05
Antigua and Barbuda,Latin America & Caribbean,High income,50933261266950.2,2.88215940131159e-05
Australia,East Asia & Pacific,High income,50933261266950.2,0.026044277688158916
Austria,Europe & Central Asia,High income,50933261266950.2,0.008192308711846695
Azerbaijan,Europe & Central Asia,Upper middle income,21644832620154.98,0.0018880053095881781
Burundi,Sub-Saharan Africa,Low income,500563356436.0,0.005418543125712772
Belgium,Europe & Central Asia,High income,50933261266950.2,0.009871054542628243
Benin,Sub-Saharan Africa,Lower middle income,7412211094913.5,0.0017136122654030036
Burkina Faso,Sub-Saharan Africa,Low income,500563356436.0,0.02818216045705227
Bangladesh,South Asia,Lower middle income,7412211094913.5,0.039631224237742534
Bulgaria,Europe & Central Asia,Upper middle income,21644832620154.98,0.0027350383558002365
Bahrain,Middle East & North Africa,High income,50933261266950.2,0.0006964756568419148
"Bahamas, The",Latin America & Caribbean,High income,50933261266950.2,0.00024262337994089244
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,21644832620154.98,0.000835308754901822
Belarus,Europe & Central Asia,Upper middle income,21644832620154.98,0.002528390780811136
Belize,Latin America & Caribbean,Upper middle income,21644832620154.98,0.00010561412232272702
Bermuda,North America,High income,50933261266950.2,0.00014022891568960923
Bolivia,Latin America & Caribbean,Lower middle income,7412211094913.5,0.00506038504363963
Brazil,Latin America & Caribbean,Upper middle income,21644832620154.98,0.0953349945556301
Barbados,Latin America & Caribbean,High income,50933261266950.2,9.780620317812782e-05
Brunei Darussalam,East Asia & Pacific,High income,50933261266950.2,0.00023811757891242156
Bhutan,South Asia,Lower middle income,7412211094913.5,0.0003305848817070955
Botswana,Sub-Saharan Africa,Upper middle income,21644832620154.98,0.0007440659208888206
Central African Republic,Sub-Saharan Africa,Low income,500563356436.0,0.004140034957323054
Canada,North America,High income,50933261266950.2,0.03238100131377579
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,50933261266950.2,0.013649253605739656
Channel Islands,Europe & Central Asia,High income,50933261266950.2,
Chile,Latin America & Caribbean,High income,50933261266950.2,0.005426022075270663
China,East Asia & Pacific,Upper middle income,21644832620154.98,0.56874544682489
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,7412211094913.5,0.0069598879548103355
Cameroon,Sub-Saharan Africa,Lower middle income,7412211094913.5,0.00487014599014483
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,500563356436.0,0.07595295408097054
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,7412211094913.5,0.0014968303750298785
Colombia,Latin America & Caribbean,Upper middle income,21644832620154.98,0.014409166634515046
Comoros,Sub-Saharan Africa,Lower middle income,7412211094913.5,0.00014536008880526542
Cabo Verde,Sub-Saharan Africa,Lower middle income,7412211094913.5,0.00023876643451432265
Costa Rica,Latin America & Caribbean,Upper middle income,21644832620154.98,0.00279586563000951
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,21644832620154.98,0.004474555276062307
Curacao,Latin America & Caribbean,High income,50933261266950.2,5.908707065166502e-05
Cayman Islands,Latin America & Caribbean,High income,50933261266950.2,0.0001014360198127042
Cyprus,Europe & Central Asia,High income,50933261266950.2,0.0004505253658062884
Czechia,Europe & Central Asia,High income,50933261266950.2,0.004292460261951947
Germany,Europe & Central Asia,High income,50933261266950.2,0.07246443499181418
Djibouti,Middle East & North Africa,Lower middle income,7412211094913.5,0.0003727067805577978
Dominica,Latin America & Caribbean,Upper middle income,21644832620154.98,2.4095905986094227e-05
Denmark,Europe & Central Asia,High income,50933261266950.2,0.006520709488035633
Dominican Republic,Latin America & Caribbean,Upper middle income,21644832620154.98,0.0036959387501804206
Algeria,Middle East & North Africa,Lower middle income,7412211094913.5,0.022948213133962968
East Asia & Pacific (excluding high income),,,,
