Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,25593491493875.9,6.50697904347476e-05
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,145172840533.1,
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,1338236710970.16,0.004861792800679697
Albania,Europe & Central Asia,Upper middle income,4061683297576.77,0.0006268249773484164
Andorra,Europe & Central Asia,High income,25593491493875.9,4.735314829123629e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,25593491493875.9,0.0029567804885514593
Argentina,Latin America & Caribbean,Upper middle income,4061683297576.77,0.07360199653635097
Armenia,Europe & Central Asia,Upper middle income,4061683297576.77,0.00046624177668648146
American Samoa,East Asia & Pacific,Upper middle income,4061683297576.77,
Antigua and Barbuda,Latin America & Caribbean,High income,25593491493875.9,2.8439232664842338e-05
Australia,East Asia & Pacific,High income,25593491493875.9,0.015615727932065553
Austria,Europe & Central Asia,High income,25593491493875.9,0.00852794938323386
Azerbaijan,Europe & Central Asia,Upper middle income,4061683297576.77,0.0010947107997447108
Burundi,Sub-Saharan Africa,Low income,145172840533.1,0.00615659790645356
Belgium,Europe & Central Asia,High income,25593491493875.9,0.0101013181441798
Benin,Sub-Saharan Africa,Lower middle income,1338236710970.16,0.0018345727343110855
Burkina Faso,Sub-Saharan Africa,Low income,145172840533.1,0.019321122585325944
Bangladesh,South Asia,Lower middle income,1338236710970.16,0.03735105983960304
Bulgaria,Europe & Central Asia,Upper middle income,4061683297576.77,0.0037006076869576274
Bahrain,Middle East & North Africa,High income,25593491493875.9,0.00024161520117251981
"Bahamas, The",Latin America & Caribbean,High income,25593491493875.9,0.00026699053552873306
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,4061683297576.77,0.0010135451573627253
Belarus,Europe & Central Asia,Upper middle income,4061683297576.77,0.00374771038132923
Belize,Latin America & Caribbean,Upper middle income,4061683297576.77,0.00022502985413591924
Bermuda,North America,High income,25593491493875.9,0.00012232594371694604
Bolivia,Latin America & Caribbean,Lower middle income,1338236710970.16,0.006349807529820096
Brazil,Latin America & Caribbean,Upper middle income,4061683297576.77,0.2126485342949551
Barbados,Latin America & Caribbean,High income,25593491493875.9,0.00011007030747149454
Brunei Darussalam,East Asia & Pacific,High income,25593491493875.9,0.00015828818154683478
Bhutan,South Asia,Lower middle income,1338236710970.16,0.0002715908061859351
Botswana,Sub-Saharan Africa,Upper middle income,4061683297576.77,0.0011794269730133866
Central African Republic,Sub-Saharan Africa,Low income,145172840533.1,0.0066633562114495025
Canada,North America,High income,25593491493875.9,0.02477192297704695
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,25593491493875.9,0.01185688166355156
Channel Islands,Europe & Central Asia,High income,25593491493875.9,0.00023230300767766084
Chile,Latin America & Caribbean,High income,25593491493875.9,0.003203756098522944
China,East Asia & Pacific,Upper middle income,4061683297576.77,0.2533530865426984
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,1338236710970.16,0.014660824772753885
Cameroon,Sub-Saharan Africa,Lower middle income,1338236710970.16,0.008442560586915424
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,145172840533.1,0.04283036861555598
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,1338236710970.16,0.0014567537753367383
Colombia,Latin America & Caribbean,Upper middle income,4061683297576.77,0.024237177723761046
Comoros,Sub-Saharan Africa,Lower middle income,1338236710970.16,0.0002765630123326161
Cabo Verde,Sub-Saharan Africa,Lower middle income,1338236710970.16,0.0003899986872439323
Costa Rica,Latin America & Caribbean,Upper middle income,4061683297576.77,0.003369109540166297
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,4061683297576.77,0.00633637073952922
Curacao,Latin America & Caribbean,High income,25593491493875.9,
Cayman Islands,Latin America & Caribbean,High income,25593491493875.9,
Cyprus,Europe & Central Asia,High income,25593491493875.9,0.00040043843371086456
Czechia,Europe & Central Asia,High income,25593491493875.9,0.002610328869235599
Germany,Europe & Central Asia,High income,25593491493875.9,0.08748278836968193
Djibouti,Middle East & North Africa,Lower middle income,1338236710970.16,0.0003842876712948485
Dominica,Latin America & Caribbean,Upper middle income,4061683297576.77,7.937869289128299e-05
Denmark,Europe & Central Asia,High income,25593491493875.9,0.006915508188570179
Dominican Republic,Latin America & Caribbean,Upper middle income,4061683297576.77,0.005335775877437271
Algeria,Middle East & North Africa,Lower middle income,1338236710970.16,0.036008388601196054
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,4061683297576.77,0.006889236530256853
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,1338236710970.16,0.06338849238002373
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,145172840533.1,0.005135438227717374
Spain,Europe & Central Asia,High income,25593491493875.9,0.024194237044530168
Estonia,Europe & Central Asia,High income,25593491493875.9,0.0002217001359254838
Ethiopia,Sub-Saharan Africa,Low income,145172840533.1,0.053854597576861576
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,25593491493875.9,0.005237229943092107
Fiji,East Asia & Pacific,Upper middle income,4061683297576.77,0.0004070137282703178
France,Europe & Central Asia,High income,25593491493875.9,0.05873016584547167
Faroe Islands,Europe & Central Asia,High income,25593491493875.9,4.316521984756743e-05
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,1338236710970.16,0.0001635533521131154
Gabon,Sub-Saharan Africa,Upper middle income,4061683297576.77,0.0011038322763064366
United Kingdom,Europe & Central Asia,High income,25593491493875.9,0.06466722214888221
Georgia,Europe & Central Asia,Upper middle income,4061683297576.77,0.0008896659961538275
Ghana,Sub-Saharan Africa,Lower middle income,1338236710970.16,0.005590168612678875
Gibraltar,Europe & Central Asia,High income,25593491493875.9,
Guinea,Sub-Saharan Africa,Low income,145172840533.1,0.024717953191677307
"Gambia, The",Sub-Saharan Africa,Low income,145172840533.1,0.005788171268911774
Guinea-Bissau,Sub-Saharan Africa,Low income,145172840533.1,0.001422149926541713
Equatorial Guinea,Sub-Saharan Africa,Upper middle income,4061683297576.77,9.126453037861296e-05
Greece,Europe & Central Asia,High income,25593491493875.9,0.005643153456985704
Grenada,Latin America & Caribbean,Upper middle income,4061683297576.77,0.00010978295448737457
Greenland,Europe & Central Asia,High income,25593491493875.9,4.4927934247468475e-05
Guatemala,Latin America & Caribbean,Upper middle income,4061683297576.77,0.004775234938817483
Guam,East Asia & Pacific,High income,25593491493875.9,
Guyana,Latin America & Caribbean,Upper middle income,4061683297576.77,0.00017665845183647975
High income,,,,
"Hong Kong SAR, China",East Asia & Pacific,High income,25593491493875.9,0.006598787040854181
Honduras,Latin America & Caribbean,Lower middle income,1338236710970.16,0.004757260216979623
Heavily indebted poor countries (HIPC),,,,
Croatia,Europe & Central Asia,High income,25593491493875.9,0.0010054167497294097
Haiti,Latin America & Caribbean,Lower middle income,1338236710970.16,0.0027826984542221513
Hungary,Europe & Central Asia,High income,25593491493875.9,0.0019030927186177288
IBRD only,,,,
IDA & IBRD total,,,,
IDA total,,,,
IDA blend,,,,
Indonesia,East Asia & Pacific,Lower middle income,1338236710970.16,0.07132187234932927
IDA only,,,,
Isle of Man,Europe & Central Asia,High income,25593491493875.9,5.402175741949217e-05
India,South Asia,Lower middle income,1338236710970.16,0.3148553589555468
Ireland,Europe & Central Asia,High income,25593491493875.9,0.0035243104731366268
"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,1338236710970.16,0.08240470396306365
Iraq,Middle East & North Africa,Upper middle income,4061683297576.77,0.005076074015002719
Iceland,Europe & Central Asia,High income,25593491493875.9,0.0003322599849666777
Israel,Middle East & North Africa,High income,25593491493875.9,0.004690919174850671
Italy,Europe & Central Asia,High income,25593491493875.9,0.049623944443215266
Jamaica,Latin America & Caribbean,Upper middle income,4061683297576.77,0.0021634369245978643
Jordan,Middle East & North Africa,Upper middle income,4061683297576.77,0.001948027510840276
Japan,East Asia & Pacific,High income,25593491493875.9,0.16013289945143555
Kazakhstan,Europe & Central Asia,Upper middle income,4061683297576.77,0.005449773705696368
Kenya,Sub-Saharan Africa,Lower middle income,1338236710970.16,0.010531768205478761
Kyrgyz Republic,Europe & Central Asia,Lower middle income,1338236710970.16,0.0012299496318605339
Cambodia,East Asia & Pacific,Lower middle income,1338236710970.16,0.002331744060987413
Kiribati,East Asia & Pacific,Lower middle income,1338236710970.16,4.882158778370028e-05
