Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,9471094671688.0,
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,68261382662.7,
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,812208331360.08,0.007549140815549829
Albania,Europe & Central Asia,Upper middle income,1143386953652.05,0.001624417705718563
Andorra,Europe & Central Asia,High income,9471094671688.0,3.485032097574553e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,9471094671688.0,0.004414268433085857
Argentina,Latin America & Caribbean,Upper middle income,1143386953652.05,0.0691734340201934
Armenia,Europe & Central Asia,Upper middle income,1143386953652.05,
American Samoa,East Asia & Pacific,Upper middle income,1143386953652.05,
Antigua and Barbuda,Latin America & Caribbean,High income,9471094671688.0,2.2000925291443894e-05
Australia,East Asia & Pacific,High income,9471094671688.0,0.020432590604176674
Austria,Europe & Central Asia,High income,9471094671688.0,0.007178192937953519
Azerbaijan,Europe & Central Asia,Upper middle income,1143386953652.05,
Burundi,Sub-Saharan Africa,Low income,68261382662.7,0.014461235514050087
Belgium,Europe & Central Asia,High income,9471094671688.0,0.008800411467552663
Benin,Sub-Saharan Africa,Lower middle income,812208331360.08,0.0012941678709941676
Burkina Faso,Sub-Saharan Africa,Low income,68261382662.7,0.02138661659131204
Bangladesh,South Asia,Lower middle income,812208331360.08,0.023295550254103143
Bulgaria,Europe & Central Asia,Upper middle income,1143386953652.05,0.015388442545894578
Bahrain,Middle East & North Africa,High income,9471094671688.0,0.0004123689226415389
"Bahamas, The",Latin America & Caribbean,High income,9471094671688.0,0.00021550835154266512
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,1143386953652.05,
Belarus,Europe & Central Asia,Upper middle income,1143386953652.05,
Belize,Latin America & Caribbean,Upper middle income,1143386953652.05,0.00018749728455030079
Bermuda,North America,High income,9471094671688.0,0.0001040745554942618
Bolivia,Latin America & Caribbean,Lower middle income,812208331360.08,0.007595934824589796
Brazil,Latin America & Caribbean,Upper middle income,1143386953652.05,0.1647211378426439
Barbados,Latin America & Caribbean,High income,9471094671688.0,0.0001422106015924713
Brunei Darussalam,East Asia & Pacific,High income,9471094671688.0,0.0003993754913365103
Bhutan,South Asia,Lower middle income,812208331360.08,0.0001975601139566033
Botswana,Sub-Saharan Africa,Upper middle income,1143386953652.05,0.001085193740436532
Central African Republic,Sub-Saharan Africa,Low income,68261382662.7,0.009343798730999392
Canada,North America,High income,9471094671688.0,0.03752185067501422
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,9471094671688.0,0.011566456021970671
Channel Islands,Europe & Central Asia,High income,9471094671688.0,
Chile,Latin America & Caribbean,High income,9471094671688.0,0.0020718331048529943
China,East Asia & Pacific,Upper middle income,1143386953652.05,0.22734822989689787
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,812208331360.08,0.00842350226024321
Cameroon,Sub-Saharan Africa,Lower middle income,812208331360.08,0.009002539342037808
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,68261382662.7,0.11511236494911627
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,812208331360.08,0.002700761961314467
Colombia,Latin America & Caribbean,Upper middle income,1143386953652.05,0.033455970977994035
Comoros,Sub-Saharan Africa,Lower middle income,812208331360.08,0.00022740127485606566
Cabo Verde,Sub-Saharan Africa,Lower middle income,812208331360.08,0.00016254335236740066
Costa Rica,Latin America & Caribbean,Upper middle income,1143386953652.05,0.003201432767190676
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,1143386953652.05,0.021024713926651596
Curacao,Latin America & Caribbean,High income,9471094671688.0,
Cayman Islands,Latin America & Caribbean,High income,9471094671688.0,
Cyprus,Europe & Central Asia,High income,9471094671688.0,0.00024054758525541753
Czechia,Europe & Central Asia,High income,9471094671688.0,
Germany,Europe & Central Asia,High income,9471094671688.0,0.07656042148618561
Djibouti,Middle East & North Africa,Lower middle income,812208331360.08,
Dominica,Latin America & Caribbean,Upper middle income,1143386953652.05,9.546817929953235e-05
Denmark,Europe & Central Asia,High income,9471094671688.0,0.006240591917076242
Dominican Republic,Latin America & Caribbean,Upper middle income,1143386953652.05,0.010140049230899506
Algeria,Middle East & North Africa,Lower middle income,812208331360.08,0.06611392278638632
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,1143386953652.05,0.014791593632392219
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,812208331360.08,0.041825708602512966
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,68261382662.7,
Spain,Europe & Central Asia,High income,9471094671688.0,0.018171394750647836
Estonia,Europe & Central Asia,High income,9471094671688.0,
Ethiopia,Sub-Saharan Africa,Low income,68261382662.7,0.11860735969861998
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,9471094671688.0,0.005584233162413719
Fiji,East Asia & Pacific,Upper middle income,1143386953652.05,0.0010302701200476374
France,Europe & Central Asia,High income,9471094671688.0,0.05603196023226089
Faroe Islands,Europe & Central Asia,High income,9471094671688.0,
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,812208331360.08,
Gabon,Sub-Saharan Africa,Upper middle income,1143386953652.05,0.003114826131804722
United Kingdom,Europe & Central Asia,High income,9471094671688.0,0.048725835396781096
Georgia,Europe & Central Asia,Upper middle income,1143386953652.05,
Ghana,Sub-Saharan Africa,Lower middle income,812208331360.08,0.005432448391179927
Gibraltar,Europe & Central Asia,High income,9471094671688.0,
Guinea,Sub-Saharan Africa,Low income,68261382662.7,
"Gambia, The",Sub-Saharan Africa,Low income,68261382662.7,0.0025979374425549556
Guinea-Bissau,Sub-Saharan Africa,Low income,68261382662.7,0.0020286565433968113
Equatorial Guinea,Sub-Saharan Africa,Upper middle income,1143386953652.05,4.401039757299296e-05
Greece,Europe & Central Asia,High income,9471094671688.0,0.005070166210833743
Grenada,Latin America & Caribbean,Upper middle income,1143386953652.05,0.0001272826406101254
Greenland,Europe & Central Asia,High income,9471094671688.0,4.005572972827078e-05
Guatemala,Latin America & Caribbean,Upper middle income,1143386953652.05,0.008282410490824845
Guam,East Asia & Pacific,High income,9471094671688.0,
Guyana,Latin America & Caribbean,Upper middle income,1143386953652.05,0.0003827502175900967
High income,,,,
"Hong Kong SAR, China",East Asia & Pacific,High income,9471094671688.0,0.0035382799082534547
Honduras,Latin America & Caribbean,Lower middle income,812208331360.08,0.006051787031991024
Heavily indebted poor countries (HIPC),,,,
Croatia,Europe & Central Asia,High income,9471094671688.0,
Haiti,Latin America & Caribbean,Lower middle income,812208331360.08,0.0022361257941773266
Hungary,Europe & Central Asia,High income,9471094671688.0,
IBRD only,,,,
IDA & IBRD total,,,,
IDA total,,,,
IDA blend,,,,
Indonesia,East Asia & Pacific,Lower middle income,812208331360.08,0.10447282639037771
IDA only,,,,
Isle of Man,Europe & Central Asia,High income,9471094671688.0,
India,South Asia,Lower middle income,812208331360.08,0.26121130725750097
Ireland,Europe & Central Asia,High income,9471094671688.0,0.0021229487352824087
"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,812208331360.08,0.19979726104047682
Iraq,Middle East & North Africa,Upper middle income,1143386953652.05,0.041052057614507344
Iceland,Europe & Central Asia,High income,9471094671688.0,0.00030244037107586856
Israel,Middle East & North Africa,High income,9471094671688.0,
Italy,Europe & Central Asia,High income,9471094671688.0,0.046234148763076056
Jamaica,Latin America & Caribbean,Upper middle income,1143386953652.05,0.002075908728378155
Jordan,Middle East & North Africa,Upper middle income,1143386953652.05,0.004343857516596647
Japan,East Asia & Pacific,High income,9471094671688.0,0.1392003823951883
Kazakhstan,Europe & Central Asia,Upper middle income,1143386953652.05,
Kenya,Sub-Saharan Africa,Lower middle income,812208331360.08,0.00762296670933202
Kyrgyz Republic,Europe & Central Asia,Lower middle income,812208331360.08,
Cambodia,East Asia & Pacific,Lower middle income,812208331360.08,
Kiribati,East Asia & Pacific,Lower middle income,812208331360.08,5.186321889786808e-05
St. Kitts and Nevis,Latin America & Caribbean,High income,9471094671688.0,1.0411014472778594e-05
"Korea, Rep.",East Asia & Pacific,High income,9471094671688.0,0.010295561322756908
Kuwait,Middle East & North Africa,High income,9471094671688.0,0.0022908965250722137
Latin America & Caribbean (excluding high income),,,,
Lao PDR,East Asia & Pacific,Lower middle income,812208331360.08,0.0021634139150697755
Lebanon,Middle East & North Africa,Lower middle income,812208331360.08,
Liberia,Sub-Saharan Africa,Low income,68261382662.7,
Libya,Middle East & North Africa,Upper middle income,1143386953652.05,
St. Lucia,Latin America & Caribbean,Upper middle income,1143386953652.05,0.0002199443335405851
Latin America & Caribbean,,,,
Least developed countries: UN classification,,,,
Low income,,,,
Liechtenstein,Europe & Central Asia,High income,9471094671688.0,5.306855995247065e-05
Sri Lanka,South Asia,Lower middle income,812208331360.08,0.0074407939560037824
Lower middle income,,,,
Low & middle income,,,,
Lesotho,Sub-Saharan Africa,Lower middle income,812208331360.08,0.0004101884496088718
Late-demographic dividend,,,,
Lithuania,Europe & Central Asia,High income,9471094671688.0,
Luxembourg,Europe & Central Asia,High income,9471094671688.0,0.0004686296195800726
Latvia,Europe & Central Asia,High income,9471094671688.0,
"Macao SAR, China",East Asia & Pacific,High income,9471094671688.0,0.00013771937481515319
St. Martin (French part),Latin America & Caribbean,High income,9471094671688.0,
Morocco,Middle East & North Africa,Lower middle income,812208331360.08,0.018252371904601515
Monaco,Europe & Central Asia,High income,9471094671688.0,0.0001095242938602284
Moldova,Europe & Central Asia,Upper middle income,1143386953652.05,
Madagascar,Sub-Saharan Africa,Low income,68261382662.7,0.05722032470834081
Maldives,South Asia,Upper middle income,1143386953652.05,9.577120479662528e-05
Middle East & North Africa,,,,
Mexico,Latin America & Caribbean,Upper middle income,1143386953652.05,0.16115366666679093
Marshall Islands,East Asia & Pacific,Upper middle income,1143386953652.05,3.948269643606411e-05
Middle income,,,,
North Macedonia,Europe & Central Asia,Upper middle income,1143386953652.05,
Mali,Sub-Saharan Africa,Low income,68261382662.7,0.018061926918361556
Malta,Middle East & North Africa,High income,9471094671688.0,0.0001163359260143078
Myanmar,East Asia & Pacific,Lower middle income,812208331360.08,0.0016679208925762855
Middle East & North Africa (excluding high income),,,,
Montenegro,Europe & Central Asia,Upper middle income,1143386953652.05,
Mongolia,East Asia & Pacific,Lower middle income,812208331360.08,0.002583985560066311
Northern Mariana Islands,East Asia & Pacific,High income,9471094671688.0,
Mozambique,Sub-Saharan Africa,Low income,68261382662.7,
Mauritania,Sub-Saharan Africa,Lower middle income,812208331360.08,0.001322780983052602
Mauritius,Sub-Saharan Africa,Upper middle income,1143386953652.05,0.0009100655606366638
Malawi,Sub-Saharan Africa,Low income,68261382662.7,0.017696813892111377
Malaysia,East Asia & Pacific,Upper middle income,1143386953652.05,0.029686805162138945
North America,,,,
Namibia,Sub-Saharan Africa,Upper middle income,1143386953652.05,0.0017065347927642952
New Caledonia,East Asia & Pacific,High income,9471094671688.0,8.405218409226606e-05
Niger,Sub-Saharan Africa,Low income,68261382662.7,0.0214065867845139
