Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,2296042845901.89,
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,19063220486.89,0.09174140314868255
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,159781969855.57,
Albania,Europe & Central Asia,Upper middle income,286092667927.86,
Andorra,Europe & Central Asia,High income,2296042845901.89,3.4241175520885464e-05
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,2296042845901.89,
Argentina,Latin America & Caribbean,Upper middle income,286092667927.86,0.11039853133867852
Armenia,Europe & Central Asia,Upper middle income,286092667927.86,
American Samoa,East Asia & Pacific,Upper middle income,286092667927.86,
Antigua and Barbuda,Latin America & Caribbean,High income,2296042845901.89,
Australia,East Asia & Pacific,High income,2296042845901.89,0.018001239025556972
Austria,Europe & Central Asia,High income,2296042845901.89,0.006695434967356392
Azerbaijan,Europe & Central Asia,Upper middle income,286092667927.86,
Burundi,Sub-Saharan Africa,Low income,19063220486.89,0.012733030684239845
Belgium,Europe & Central Asia,High income,2296042845901.89,0.01163140143254154
Benin,Sub-Saharan Africa,Lower middle income,159781969855.57,0.002088018807763933
Burkina Faso,Sub-Saharan Africa,Low income,19063220486.89,0.024046531404032706
Bangladesh,South Asia,Lower middle income,159781969855.57,0.056281205051663175
Bulgaria,Europe & Central Asia,Upper middle income,286092667927.86,
Bahrain,Middle East & North Africa,High income,2296042845901.89,
"Bahamas, The",Latin America & Caribbean,High income,2296042845901.89,0.00023450048184466975
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,286092667927.86,
Belarus,Europe & Central Asia,Upper middle income,286092667927.86,
Belize,Latin America & Caribbean,Upper middle income,286092667927.86,0.00018607094447951094
Bermuda,North America,High income,2296042845901.89,8.113960082779771e-05
Bolivia,Latin America & Caribbean,Lower middle income,159781969855.57,0.006364944479776341
Brazil,Latin America & Caribbean,Upper middle income,286092667927.86,0.14795088983081936
Barbados,Latin America & Caribbean,High income,2296042845901.89,
Brunei Darussalam,East Asia & Pacific,High income,2296042845901.89,7.7995103453593e-05
Bhutan,South Asia,Lower middle income,159781969855.57,
Botswana,Sub-Saharan Africa,Upper middle income,286092667927.86,0.0003364123770004088
Central African Republic,Sub-Saharan Africa,Low income,19063220486.89,0.009919968907145086
Canada,North America,High income,2296042845901.89,0.038281557104599344
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,2296042845901.89,
Channel Islands,Europe & Central Asia,High income,2296042845901.89,
Chile,Latin America & Caribbean,High income,2296042845901.89,0.003974799403804317
China,East Asia & Pacific,Upper middle income,286092667927.86,0.3236817430684746
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,159781969855.57,0.009109181663711113
Cameroon,Sub-Saharan Africa,Lower middle income,159781969855.57,0.007204925236812434
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,19063220486.89,0.2558688818268897
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,159781969855.57,0.0017208493558349683
Colombia,Latin America & Caribbean,Upper middle income,286092667927.86,0.025160940027358934
Comoros,Sub-Saharan Africa,Lower middle income,159781969855.57,
Cabo Verde,Sub-Saharan Africa,Lower middle income,159781969855.57,
Costa Rica,Latin America & Caribbean,Upper middle income,286092667927.86,0.0034423467250420097
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,286092667927.86,0.019899164984666876
Curacao,Latin America & Caribbean,High income,2296042845901.89,
Cayman Islands,Latin America & Caribbean,High income,2296042845901.89,
Cyprus,Europe & Central Asia,High income,2296042845901.89,
Czechia,Europe & Central Asia,High income,2296042845901.89,
Germany,Europe & Central Asia,High income,2296042845901.89,0.09400434333585722
Djibouti,Middle East & North Africa,Lower middle income,159781969855.57,
Dominica,Latin America & Caribbean,Upper middle income,286092667927.86,
Denmark,Europe & Central Asia,High income,2296042845901.89,0.007436907212109418
Dominican Republic,Latin America & Caribbean,Upper middle income,286092667927.86,0.005192373543716884
Algeria,Middle East & North Africa,Lower middle income,159781969855.57,0.03043827471520222
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,286092667927.86,0.010005513915238812
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,159781969855.57,0.05033234012116323
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,19063220486.89,
Spain,Europe & Central Asia,High income,2296042845901.89,0.017853758731535288
Estonia,Europe & Central Asia,High income,2296042845901.89,
Ethiopia,Sub-Saharan Africa,Low income,19063220486.89,
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,2296042845901.89,0.004946561432105482
Fiji,East Asia & Pacific,Upper middle income,286092667927.86,0.0007685568588407295
France,Europe & Central Asia,High income,2296042845901.89,0.0646573300080061
Faroe Islands,Europe & Central Asia,High income,2296042845901.89,
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,159781969855.57,
Gabon,Sub-Saharan Africa,Upper middle income,286092667927.86,0.001131809765854079
United Kingdom,Europe & Central Asia,High income,2296042845901.89,0.05691182994830908
Georgia,Europe & Central Asia,Upper middle income,286092667927.86,
Ghana,Sub-Saharan Africa,Lower middle income,159781969855.57,0.01386282477304672
Gibraltar,Europe & Central Asia,High income,2296042845901.89,
Guinea,Sub-Saharan Africa,Low income,19063220486.89,
"Gambia, The",Sub-Saharan Africa,Low income,19063220486.89,0.002743336929138765
Guinea-Bissau,Sub-Saharan Africa,Low income,19063220486.89,0.004130130839862342
Equatorial Guinea,Sub-Saharan Africa,Upper middle income,286092667927.86,0.00023185294838358415
Greece,Europe & Central Asia,High income,2296042845901.89,0.005722830329343717
Grenada,Latin America & Caribbean,Upper middle income,286092667927.86,
Greenland,Europe & Central Asia,High income,2296042845901.89,3.0278192235865007e-05
Guatemala,Latin America & Caribbean,Upper middle income,286092667927.86,0.0066551862855852885
Guam,East Asia & Pacific,High income,2296042845901.89,
Guyana,Latin America & Caribbean,Upper middle income,286092667927.86,0.0009360603399578469
High income,,,,
"Hong Kong SAR, China",East Asia & Pacific,High income,2296042845901.89,0.00165535523118997
Honduras,Latin America & Caribbean,Lower middle income,159781969855.57,0.004524916050625321
Heavily indebted poor countries (HIPC),,,,
Croatia,Europe & Central Asia,High income,2296042845901.89,
Haiti,Latin America & Caribbean,Lower middle income,159781969855.57,0.0020728246140623878
Hungary,Europe & Central Asia,High income,2296042845901.89,
IBRD only,,,,
IDA & IBRD total,,,,
IDA total,,,,
IDA blend,,,,
Indonesia,East Asia & Pacific,Lower middle income,159781969855.57,0.057269821746918505
IDA only,,,,
Isle of Man,Europe & Central Asia,High income,2296042845901.89,
India,South Asia,Lower middle income,159781969855.57,0.3906728845027063
Ireland,Europe & Central Asia,High income,2296042845901.89,0.0019145962776113807
"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,159781969855.57,0.06869514228621439
Iraq,Middle East & North Africa,Upper middle income,286092667927.86,0.011470807098165494
Iceland,Europe & Central Asia,High income,2296042845901.89,0.0002293966536556984
Israel,Middle East & North Africa,High income,2296042845901.89,
Italy,Europe & Central Asia,High income,2296042845901.89,0.049387144583296405
Jamaica,Latin America & Caribbean,Upper middle income,286092667927.86,0.004910213467456716
Jordan,Middle East & North Africa,Upper middle income,286092667927.86,0.0022356279041771117
Japan,East Asia & Pacific,High income,2296042845901.89,0.09259801069456383
Kazakhstan,Europe & Central Asia,Upper middle income,286092667927.86,
Kenya,Sub-Saharan Africa,Lower middle income,159781969855.57,0.010035220860334785
Kyrgyz Republic,Europe & Central Asia,Lower middle income,159781969855.57,
Cambodia,East Asia & Pacific,Lower middle income,159781969855.57,0.004496134065372812
Kiribati,East Asia & Pacific,Lower middle income,159781969855.57,8.946741333156536e-05
