Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Aruba,Latin America & Caribbean,High income,1508682046682.12,
Africa Eastern and Southern,,,,
Afghanistan,South Asia,Low income,15237664227.8,0.09187759659684605
Africa Western and Central,,,,
Angola,Sub-Saharan Africa,Lower middle income,107470908966.55,
Albania,Europe & Central Asia,Upper middle income,214898884850.59,
Andorra,Europe & Central Asia,High income,1508682046682.12,
Arab World,,,,
United Arab Emirates,Middle East & North Africa,High income,1508682046682.12,
Argentina,Latin America & Caribbean,Upper middle income,214898884850.59,0.13322765610396511
Armenia,Europe & Central Asia,Upper middle income,214898884850.59,
American Samoa,East Asia & Pacific,Upper middle income,214898884850.59,
Antigua and Barbuda,Latin America & Caribbean,High income,1508682046682.12,
Australia,East Asia & Pacific,High income,1508682046682.12,0.018099591857046533
Austria,Europe & Central Asia,High income,1508682046682.12,0.007216684454450884
Azerbaijan,Europe & Central Asia,Upper middle income,214898884850.59,
Burundi,Sub-Saharan Africa,Low income,15237664227.8,0.010857607106091663
Belgium,Europe & Central Asia,High income,1508682046682.12,0.012363031371002958
Benin,Sub-Saharan Africa,Lower middle income,107470908966.55,0.0028186723617856864
Burkina Faso,Sub-Saharan Africa,Low income,15237664227.8,0.028474825610633938
Bangladesh,South Asia,Lower middle income,107470908966.55,0.05992028596319338
Bulgaria,Europe & Central Asia,Upper middle income,214898884850.59,
Bahrain,Middle East & North Africa,High income,1508682046682.12,
"Bahamas, The",Latin America & Caribbean,High income,1508682046682.12,0.00022536226287555084
Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,214898884850.59,
Belarus,Europe & Central Asia,Upper middle income,214898884850.59,
Belize,Latin America & Caribbean,Upper middle income,214898884850.59,0.00020663482940301578
Bermuda,North America,High income,1508682046682.12,8.893416216827983e-05
Bolivia,Latin America & Caribbean,Lower middle income,107470908966.55,0.00622672614975541
Brazil,Latin America & Caribbean,Upper middle income,214898884850.59,0.1316122405784664
Barbados,Latin America & Caribbean,High income,1508682046682.12,
Brunei Darussalam,East Asia & Pacific,High income,1508682046682.12,8.799627177373858e-05
Bhutan,South Asia,Lower middle income,107470908966.55,
Botswana,Sub-Saharan Africa,Upper middle income,214898884850.59,0.0002394820949665747
Central African Republic,Sub-Saharan Africa,Low income,15237664227.8,0.010364452158741511
Canada,North America,High income,1508682046682.12,0.040491224888202934
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,1508682046682.12,0.01092348035906094
Channel Islands,Europe & Central Asia,High income,1508682046682.12,
Chile,Latin America & Caribbean,High income,1508682046682.12,0.004687959959193581
China,East Asia & Pacific,Upper middle income,214898884850.59,0.3570064406027064
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,107470908966.55,0.009529118566576459
Cameroon,Sub-Saharan Africa,Lower middle income,107470908966.55,0.007919470216492783
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,15237664227.8,0.2974642382347876
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,107470908966.55,0.0020527748813277957
Colombia,Latin America & Caribbean,Upper middle income,214898884850.59,0.025260803576408582
Comoros,Sub-Saharan Africa,Lower middle income,107470908966.55,
Cabo Verde,Sub-Saharan Africa,Lower middle income,107470908966.55,
Costa Rica,Latin America & Caribbean,Upper middle income,214898884850.59,0.003012140480161374
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,214898884850.59,
Curacao,Latin America & Caribbean,High income,1508682046682.12,
Cayman Islands,Latin America & Caribbean,High income,1508682046682.12,
Cyprus,Europe & Central Asia,High income,1508682046682.12,
Czechia,Europe & Central Asia,High income,1508682046682.12,
Germany,Europe & Central Asia,High income,1508682046682.12,
Djibouti,Middle East & North Africa,Lower middle income,107470908966.55,
Dominica,Latin America & Caribbean,Upper middle income,214898884850.59,
Denmark,Europe & Central Asia,High income,1508682046682.12,0.007908717337254841
Dominican Republic,Latin America & Caribbean,Upper middle income,214898884850.59,0.004578432320316895
Algeria,Middle East & North Africa,Lower middle income,107470908966.55,0.028285185155976854
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
